time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2018-03-11,3,2,1614335748,1614335748,,,,100000000,,,,,,,,,,,100000000,1,1,
2018-03-12,75249,75250,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,181,77716,
2018-03-13,27,75268,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,2,32,
2018-03-14,3540,73834,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,3766,3862,
2018-03-15,1848,73442,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,1886,1917,
2018-03-16,1148,73185,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,1123,1135,
2018-03-17,805,72927,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,748,755,
2018-03-18,525,72765,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,487,489,
2018-03-19,799,72480,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,688,688,
2018-03-20,891,72263,1614335749,1614335749,,,,0,,,,,,,,,,,100000000,816,823,
2018-03-21,640,72101,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,541,542,
2018-03-22,541,71983,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,518,520,
2018-03-23,427,71924,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,407,407,
2018-03-24,500,71795,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,440,440,
2018-03-25,1382,71629,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,1106,1106,
2018-03-26,1061,71415,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,819,816,
2018-03-27,479,71343,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,377,377,
2018-03-28,515,71270,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,418,418,
2018-03-29,326,71279,1614335750,1614335750,,,,0,,,,,,,,,,,100000000,233,233,
2018-03-30,228,71278,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,172,172,
2018-03-31,252,71248,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,164,163,
2018-04-01,203,71231,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,152,153,
2018-04-02,378,71093,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,300,299,
2018-04-03,272,71110,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,219,219,
2018-04-04,399,71021,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,303,301,
2018-04-05,437,70837,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,662,662,
2018-04-06,233,70786,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,183,183,
2018-04-07,170,70779,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,113,113,
2018-04-08,192,70763,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,134,134,
2018-04-09,209,70766,1614335751,1614335751,,,,0,,,,,,,,,,,100000000,144,145,
2018-04-10,206,70749,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,149,149,
2018-04-11,236,70743,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,174,174,
2018-04-12,382,70621,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,294,294,
2018-04-13,451,70525,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,339,339,
2018-04-14,319,70406,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,244,244,
2018-04-15,244,70384,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,174,174,
2018-04-16,212,70385,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,148,148,
2018-04-17,224,70366,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,162,162,
2018-04-18,254,70340,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,169,169,
2018-04-19,274,70343,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,187,187,
2018-04-20,285,70336,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,188,188,
2018-04-21,236,70341,1614335752,1614335752,,,,0,,,,,,,,,,,100000000,153,153,
2018-04-22,278,70320,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,188,188,
2018-04-23,368,70271,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,257,257,
2018-04-24,586,70225,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,423,423,
2018-04-25,316,70221,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,212,212,
2018-04-26,282,70215,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,189,189,
2018-04-27,339,70200,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,221,220,
2018-04-28,257,70197,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,169,169,
2018-04-29,421,70084,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,306,306,
2018-04-30,230,70067,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,149,149,
2018-05-01,208,70040,1614335753,1614335753,,,,0,,,,,,,,,,,100000000,152,152,
2018-05-02,211,70037,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,131,131,
2018-05-03,337,70009,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,236,236,
2018-05-04,307,70004,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,190,190,
2018-05-05,312,70002,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,205,205,
2018-05-06,166,70005,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,107,107,
2018-05-07,250,69970,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,166,166,
2018-05-08,244,69989,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,148,148,
2018-05-09,263,70003,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,174,172,
2018-05-10,340,69987,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,227,227,
2018-05-11,235,69990,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,151,151,
2018-05-12,207,69972,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,144,144,
2018-05-13,189,69946,1614335754,1614335754,,,,0,,,,,,,,,,,100000000,135,135,
2018-05-14,167,69947,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,112,112,
2018-05-15,290,69975,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,223,223,
2018-05-16,159,69973,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,123,123,
2018-05-17,179,69974,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,136,136,
2018-05-18,123,69978,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,82,82,
2018-05-19,174,69978,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,105,105,
2018-05-20,261,69969,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,184,184,
2018-05-21,240,69965,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,153,153,
2018-05-22,227,69962,1614335755,1614335755,,,,0,,,,,,,,,,,100000000,168,168,
2018-05-23,208,69952,1614335756,1614335756,,,,0,,,,,,,,,,,100000000,150,150,
2018-05-24,206,69903,1614335756,1614335756,,,,0,,,,,,,,,,,100000000,166,166,
