time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2017-08-11,15,13,1614335412,1614335412,1,123967204.233002,,1000000000,123967204.233002,0.000033866004293706874,0.123967204233002,,,,,,,,1000000000,13,13,16434.5346733066
2017-08-12,0,13,1614335412,1614335412,1.29721521,160812143.048708,,0,0,0.00004154190641649663,0.160812143048708,,,,,,,,1000000000,0,0,6264.21880167307
2017-08-13,4,14,1614335412,1614335412,1.48869647,199261373.673061,,0,0,0.000049033250173455915,0.199261373673061,,,,,,,,1000000000,8,8,18151.2806326196
2017-08-14,3,13,1614335412,1614335412,2.37994438,318839105.548172,,0,0,0.00007406932452867074,0.318839105548172,,,,,,,,1000000000,2,2,18178.7887509311
2017-08-15,9305,8408,1614335413,1614335413,1.11207961,880575277.705111,,0,0,0.0002116751951682897,0.880575277705111,,,,,,,,1000000000,12910,22661,58935.9514779736
2017-08-16,8682,11911,1614335413,1614335413,0.92874657,692207490.89656,,0,0,0.00015859300497390942,0.69220749089656,,,,,,,,1000000000,14741,21003,89116.5036390425
2017-08-17,6083,12646,1614335413,1614335413,0.70317404,501699727.279044,,0,0,0.00011644371913006441,0.501699727279044,,,,,,,,1000000000,9884,9865,133279.47400255
2017-08-18,6071,12926,1614335413,1614335413,0.45392568,306431512.814762,,0,0,0.00007458463639423972,0.306431512814762,,,,,,,,1000000000,9497,9490,144927.679703801
2017-08-19,7160,12973,1614335413,1614335413,0.98819576,653414267.195224,,0,0,0.00015705818560645405,0.653414267195224,,,,,,,,1000000000,14077,12871,409481.170507024
2017-08-20,2605,13338,1614335413,1614335413,0.84643748,535482637.383074,,0,0,0.0001310591010601163,0.535482637383074,,,,,,,,1000000000,4066,3871,10900695.182294
