time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2020-01-09,32,30,1614761294,1614761294,,,,100000000,,,,,,,,,,,100000000,41,41,
2020-01-10,17,30,1614761318,1614761318,,,,0,,,,,,,,,,,100000000,16,16,
2020-01-11,0,30,1614761350,1614761350,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-12,0,30,1614761370,1614761370,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-13,2,31,1614761380,1614761380,,,,0,,,,,,,,,,,100000000,1,1,
2020-01-14,2,31,1614761393,1614761393,,,,0,,,,,,,,,,,100000000,1,1,
2020-01-15,0,31,1614761400,1614761400,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-16,0,31,1614761413,1614761413,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-17,4,32,1614761424,1614761424,,,,0,,,,,,,,,,,100000000,3,3,
2020-01-18,0,32,1614761432,1614761432,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-19,0,32,1614761444,1614761444,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-20,2,32,1614761451,1614761451,,,,0,,,,,,,,,,,100000000,2,2,
2020-01-21,10,34,1614761459,1614761459,,,,0,,,,,,,,,,,100000000,12,12,
2020-01-22,0,34,1614761468,1614761468,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-23,0,34,1614761503,1614761503,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-24,2,35,1614761527,1614761527,,,,0,,,,,,,,,,,100000000,2,2,
2020-01-25,0,35,1614761537,1614761537,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-26,0,35,1614761549,1614761549,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-27,0,35,1614761558,1614761558,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-28,0,35,1614761569,1614761569,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-29,0,35,1614761580,1614761580,,,,0,,,,,,,,,,,100000000,0,0,
2020-01-30,2,36,1614761592,1614761592,,,,0,,,,,,,,,,,100000000,2,2,
