time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2019-05-21,6,4,1614334989,1614334989,1.00000001,707879587.28941216914855,660000000,707879588.361957,0.0001343399999999999,1.07254483085145,,,659999999,5,4,
2019-05-22,220,196,1614334989,1614334989,1,742035712.7902488,1,1.12429653453068,0.0001466237463248302,1.12429653453068,,,660000000,237,235,
2019-05-23,78,225,1614334989,1614334989,0.99990178,733432707.2646288,0,0,0.0001407110752731526,1.11126167767368,,,660000000,120,120,
2019-05-24,129,280,1614334989,1614334989,1.00016382,803509077.584004,0,0,0.00015242552870310043,1.2174379963394,,,660000000,175,174,
2019-05-25,107,347,1614334989,1614334989,1.00166989,880790726.4612918,0,0,0.00016554192315107488,1.33453140372923,,,660000000,147,147,
2019-05-26,218,473,1614334989,1614334989,1.00220871,975221996.1126786,0,0,0.00016922692112621312,1.47760908501921,,,660000000,308,308,
2019-05-27,335,365,1614334989,1614334989,0.95648429,930423379.2045654,0,0,0.00015989185622442966,1.40973239273419,,,660000000,508,508,
2019-05-28,139,382,1614334989,1614334989,0.98640843,959844762.0229182,0,0,0.00016679541857594584,1.45431024548927,,,660000000,259,259,
2019-05-29,130,418,1614334989,1614334989,1.02038935,993134745.7703694,0,0,0.00017384918410286366,1.50474961480359,,,660000000,391,357,
2019-05-30,95,437,1614334989,1614334989,0.95278689,926929537.4646318,0,0,0.00016978999999999955,1.40443869312823,,,660000000,217,188,
2019-05-31,93,450,1614334989,1614334989,1.0068121,979829473.5353586,0,0,0.00017351000000000004,1.48459011141721,,,660000000,167,134,
2019-06-01,63,456,1614334989,1614334989,0.95553387,929676936.149379,0,0,0.00016465612422726273,1.40860141840815,,,660000000,131,118,
2019-06-02,52,469,1614334990,1614334990,0.97693168,950588737.5263004,0,0,0.00016471039574479676,1.44028596594894,,,660000000,122,85,
2019-06-03,66,493,1614334990,1614334990,0.96375156,937698849.3030906,0,0,0.00017382675648113975,1.42075583227741,,,660000000,92,75,
2019-06-04,81,507,1614334990,1614334990,0.99168806,965027583.7849218,0,0,0.00019113393483060088,1.46216300573473,,,660000000,211,130,
2019-06-05,123,550,1614334990,1614334990,1.00730921,980305306.710939,0,0,0.0001904600374050267,1.48531107077415,,,660000000,250,212,
2019-06-06,127,594,1614334990,1614334990,1.00512785,1088483846.2555332,0,0,0.0002120713313851549,1.64921794887202,,,660000000,334,220,
2019-06-07,169,660,1614334990,1614334990,1.03062006,1116368368.293123,0,0,0.00021080231121485665,1.69146722468655,,,660000000,456,368,
2019-06-08,175,727,1614334990,1614334990,1.04925391,1136704561.2318924,0,0,0.00021691711630625386,1.72227963823014,,,660000000,466,383,
2019-06-09,222,808,1614334990,1614334990,1.0740869,1163839279.522425,0,0,0.00023098999999999944,1.76339284776125,,,660000000,612,585,
2019-06-10,342,926,1614334990,1614334990,1.16326077,1262892169.4462568,0,0,0.0002393845315844706,1.91347298400948,,,660000000,1060,1011,
2019-06-11,323,1032,1614334990,1614334990,1.16308618,1265484147.613422,0,0,0.00024202009292811214,1.9174002236567,,,660000000,728,687,
2019-06-12,379,1157,1614334990,1614334990,1.00611026,1298374768.1486142,0,0,0.00024147457797838869,1.96723449719487,,,660000000,681,602,
2019-06-13,301,1209,1614334990,1614334990,1.00141857,1292335283.4966156,0,0,0.0002378400000000006,1.95808376287366,,,660000000,573,463,
2019-06-14,248,1279,1614334990,1614334990,0.98472765,1270632883.3181346,0,0,0.00022133827001753406,1.92520133836081,,,660000000,569,411,
2019-06-15,198,1336,1614334990,1614334990,1.00577749,1265453717.9895006,0,0,0.0002166358673493187,1.91735411816591,,,660000000,387,330,
2019-06-16,165,1366,1614334991,1614334991,0.97750535,1229547298.481568,0,0,0.00020654658679135005,1.8629504522448,,,660000000,303,262,
2019-06-17,177,1408,1614334991,1614334991,1.0028686,1261735067.8515924,0,0,0.00020466838231514645,1.91171979977514,,,660000000,375,365,
2019-06-18,170,1433,1614334991,1614334991,1.00536984,1234648466.547111,0,0,0.00020677042634423173,1.87067949476835,,,660000000,320,279,
2019-06-19,160,1465,1614334991,1614334991,0.99800449,1226417434.1665356,0,0,0.00020012892742000455,1.85820823358566,,,660000000,316,231,
2019-06-20,160,1497,1614334991,1614334991,1.01718868,1250242098.523473,0,0,0.00019842482589776386,1.89430620988405,,76.61790494857327,660000000,338,217,
2019-06-21,157,1520,1614334991,1614334991,0.98472476,1209953520.1246086,0,0,0.00018180843928882625,1.83326290927971,,63.05866406009844,660000000,370,272,
2019-06-22,135,1547,1614334991,1614334991,0.98397565,1209148283.5746534,0,0,0.0001714545844535368,1.83204285390099,,64.86151648243613,660000000,228,201,
2019-06-23,131,1556,1614334991,1614334991,0.99870227,1227387373.4531838,0,0,0.00017228128168292873,1.85967783856543,,52.75339230064453,660000000,201,149,
2019-06-24,108,1570,1614334991,1614334991,1.016839,1249889274.6081588,0,0,0.0001720952399181776,1.89377162819418,,41.90536265405241,660000000,149,129,
2019-06-25,113,1599,1614334991,1614334991,1.0253996,1260522967.6611198,0,0,0.00016287227644652252,1.90988328433503,,29.254977090926587,660000000,133,132,
2019-06-26,151,1630,1614334991,1614334991,1.00464495,1239522406.7042982,0,0,0.0001459999216832265,1.87806425258227,,33.221330676792185,660000000,229,204,
2019-06-27,129,1639,1614334991,1614334991,0.93932312,1157871527.0681658,0,0,0.00015791023595227593,1.75435079858813,,20.631124206782854,660000000,146,146,
2019-06-28,84,1651,1614334991,1614334991,0.98056139,1209126622.8881004,0,0,0.00014824236983822827,1.83201003467894,,21.748496670528564,660000000,118,118,
2019-06-29,86,1655,1614334991,1614334991,1.01698218,1254496518.4438962,0,0,0.000159133988407747,1.90075230067257,,35.338930063145504,660000000,101,101,
2019-06-30,57,1655,1614334991,1614334991,0.93847085,1156889420.7907674,0,0,0.00016166418176505055,1.75286275877389,,18.070485940431286,660000000,59,59,
2019-07-01,78,1659,1614334992,1614334992,0.93675996,1154464977.045798,0,0,0.00016549323983992384,1.7491893591603,,24.179156452720747,660000000,78,75,
2019-07-02,89,1674,1614334992,1614334992,0.92389686,1138479927.328458,0,0,0.00016022257456086317,1.7249695868613,,19.765770662411107,660000000,146,115,
2019-07-03,100,1686,1614334992,1614334992,1.00091846,1125910418.9617218,0,0,0.0001427310344827581,1.70592487721473,,20.07164344912146,660000000,115,110,
2019-07-04,86,1688,1614334992,1614334992,1.04960246,1181008097.6274108,0,0,0.00016009703381215655,1.78940620852638,,22.380760661306155,660000000,166,132,
2019-07-05,88,1690,1614334992,1614334992,1.02698494,1155402087.1407432,0,0,0.00015916945793193594,1.75060922294052,,17.861453899222308,660000000,234,118,
2019-07-06,55,1694,1614334992,1614334992,1.00317157,1128467426.4099324,0,0,0.00015254860063165568,1.70979913092414,,3.6733278396317752,660000000,97,78,
2019-07-07,63,1700,1614334992,1614334992,1.00351709,1128779471.744826,0,0,0.00014928810378890206,1.7102719268861,,1.111739082206256,660000000,95,91,
2019-07-08,95,1701,1614334992,1614334992,0.94807373,1065947872.6291428,0,0,0.00013109756285305366,1.61507253428658,,-6.2247210942892455,660000000,186,168,
2019-07-09,170,1716,1614334992,1614334992,0.91984189,1033812591.6589152,0,0,0.00012452256252586756,1.56638271463472,,-11.172220267120172,660000000,380,277,
2019-07-10,133,1714,1614334992,1614334992,0.99458564,993612265.7325348,0,0,0.0001243495599481113,1.50547312989778,,-21.32247789863119,660000000,206,192,
2019-07-11,78,1710,1614334992,1614334992,0.99578957,994858168.4395134,0,0,0.0001334576211459061,1.50736086127199,,-21.385173388721025,660000000,132,96,
2019-07-12,54,1717,1614334992,1614334992,0.9923247,991412449.3999044,0,0,0.00012715643039790076,1.50214007484834,,-23.642042827620198,660000000,68,64,
2019-07-13,55,1722,1614334992,1614334992,0.94297705,941702951.2931898,0,0,0.00012574628813686895,1.42682265347453,,-27.131684531179484,660000000,59,50,
2019-07-14,67,1727,1614334992,1614334992,0.93502731,933345541.3874724,0,0,0.00013752304662464177,1.41415991119314,,-26.544830246315442,660000000,104,59,
2019-07-15,77,1729,1614334992,1614334992,0.95838469,956718299.0755038,0,0,0.00013266728267295971,1.44957318041743,,-24.39721141319198,660000000,179,87,
2019-07-16,58,1730,1614334992,1614334992,0.89253526,890556338.9702562,0,0,0.0001424672914896114,1.34932778631857,,-27.570387892352688,660000000,78,59,
2019-07-17,77,1736,1614334993,1614334993,0.89359318,891447203.2822884,0,0,0.00013960661394665135,1.35067758073074,,-29.347513119359377,660000000,117,74,
2019-07-18,75,1738,1614334993,1614334993,0.87576241,873606024.6942864,0,0,0.0001239381123294787,1.32364549196104,,-29.242529483921576,660000000,168,108,
2019-07-19,69,1743,1614334993,1614334993,0.82320602,819538005.7983558,0,0,0.00011789786838968816,1.24172425120963,,-33.1762593251695,660000000,120,92,
2019-07-20,61,1741,1614334993,1614334993,0.83485553,831212220.959736,0,0,0.00011593972229177494,1.2594124559996,,-33.51589888539254,660000000,128,69,
2019-07-21,61,1746,1614334993,1614334993,0.84287411,839924004.402219,0,0,0.00012017444761022309,1.27261212788215,,-30.582126467492866,660000000,121,77,
2019-07-22,57,1751,1614334993,1614334993,0.84328476,840353393.0300256,0,0,0.00012339537712122655,1.27326271671216,,-30.500385730552814,660000000,83,50,
2019-07-23,57,1750,1614334993,1614334993,0.8564009,853565639.2627122,0,0,0.00013107604004400798,1.29328127161017,,-30.456703586476173,660000000,77,57,
2019-07-24,44,1754,1614334993,1614334993,0.87177873,868970295.019035,0,0,0.00013444809807305454,1.31662165911975,,-30.476217960070283,660000000,46,39,
2019-07-25,38,1760,1614334993,1614334993,0.85228947,849485951.4799218,0,0,0.00013004704814718507,1.28709992648473,,-32.608451152926676,660000000,47,39,
2019-07-26,40,1765,1614334993,1614334993,0.84150382,838630245.6596856,0,0,0.0001291746522974807,1.27065188736316,,-32.342469880034194,660000000,58,42,
2019-07-27,35,1767,1614334993,1614334993,0.86399419,861132243.9012612,0,0,0.00013811698097493006,1.30474582409282,,-25.62799725443417,660000000,53,38,
2019-07-28,30,1770,1614334993,1614334993,0.98405356,822686327.9996328,0,0,0.00013079979667734513,1.24649443636308,,-31.96028336266573,660000000,25,19,
2019-07-29,47,1775,1614334993,1614334993,1.06426954,890227954.0125972,0,0,0.00014192000000000043,1.34883023335242,,-29.037032711987543,660000000,74,42,
2019-07-30,48,1779,1614334993,1614334993,1.05595402,883209484.933611,0,0,0.00013955375421663305,1.33819618929335,,-23.65653371348908,660000000,73,54,
2019-07-31,37,1786,1614334993,1614334993,1.02960818,861009756.4454958,0,0,0.00012969079588547657,1.30456023703863,,-25.419153151898584,660000000,48,43,
2019-08-01,46,1792,1614334994,1614334994,1.02967313,861184502.6295984,0,0,0.00012546023902760013,1.30482500398424,,-24.35663713013873,660000000,60,51,
2019-08-02,46,1783,1614334994,1614334994,1.01645523,850067202.0196554,0,0,0.0001223188967825126,1.28798060912069,,-24.499570507255815,660000000,56,54,
2019-08-03,22,1785,1614334994,1614334994,1.04827597,872781515.271039,0,0,0.0001223260549677149,1.32239623525915,,-26.09860025308754,660000000,27,17,
2019-08-04,22,1786,1614334994,1614334994,1.05567737,878964995.6653698,0,0,0.000121218228059632,1.33176514494753,,-23.925618150774522,660000000,28,17,
2019-08-05,26,1782,1614334994,1614334994,1.03849504,864628618.5101004,0,0,0.0001111145633218954,1.31004336137894,,-23.380276800651643,660000000,23,20,
2019-08-06,48,1782,1614334994,1614334994,0.99368443,827211239.0540922,0,0,0.00010971687233872364,1.25335036220317,,-26.71631086846225,660000000,61,54,
2019-08-07,42,1785,1614334994,1614334994,0.99581308,828963537.967257,0,0,0.00010495334259619666,1.25600536055645,,-22.232263016517663,660000000,46,42,
2019-08-08,42,1781,1614334994,1614334994,0.98669477,821149482.609885,0,0,0.00010421690671159442,1.24416588274225,,-20.57076019046922,660000000,36,34,
2019-08-09,47,1783,1614334994,1614334994,0.97341907,809965015.3859484,0,0,0.0001034900000000003,1.22721972028174,,-18.482788174036223,660000000,53,51,
2019-08-10,22,1787,1614334994,1614334994,0.97937386,814923885.0668784,0,0,0.00010923235939068575,1.23473315919224,,-18.086425691701493,660000000,25,18,
2019-08-11,37,1789,1614334994,1614334994,1.03755885,863726925.597393,0,0,0.00011349999999999948,1.30867715999605,,-12.879152756231637,660000000,102,33,
2019-08-12,31,1788,1614334994,1614334994,1.00319614,834040796.0892876,0,0,0.00011099972704782346,1.26369817589286,,-11.432708696097384,660000000,41,41,
2019-08-13,30,1786,1614334994,1614334994,0.97439255,809867866.3410126,0,0,0.00011291675178366875,1.22707252475911,,-13.229577854189243,660000000,23,22,
2019-08-14,49,1781,1614334994,1614334994,0.99118194,823843113.781809,0,0,0.000124521136762127,1.24824714209365,,-13.888642604839355,660000000,86,45,
2019-08-15,46,1785,1614334995,1614334995,0.97128519,807158961.0951372,0,0,0.00011861861659847959,1.22296812287142,,-9.364638061141733,660000000,53,48,
2019-08-16,30,1780,1614334995,1614334995,0.92387749,767689307.2335036,0,0,0.00011213048509618593,1.16316561702046,,-13.882807146975281,660000000,33,26,
