time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2019-09-05,0,0,1614335002,1614335002,,,,0,,,,,,,,,,,0,0,0,
2019-09-06,0,0,1614335002,1614335002,,,,0,,,,,,,,,,,0,0,0,
2019-09-07,0,0,1614335002,1614335002,,,,0,,,,,,,,,,,0,0,0,
2019-09-08,0,0,1614335002,1614335002,,,,0,,,,,,,,,,,0,0,0,
2019-09-09,0,0,1614335002,1614335002,,,,0,,,,,,,,,,,0,0,0,
2019-09-10,8,4,1614335002,1614335002,,,,31,,,,,,,,,,,27,8,8,
2019-09-11,5,5,1614335002,1614335002,,,,6000066.3,,,,,,,,,,,6000093.3,3,3,
2019-09-12,12,11,1614335002,1614335002,,,,51.55,,,,,,,,,,,6000144.85,19,19,
2019-09-13,5,11,1614335002,1614335002,,,,3.75,,,,,,,,,,,6000148.6,3,3,
2019-09-14,0,11,1614335002,1614335002,,,,0,,,,,,,,,,,6000148.6,0,0,
2019-09-15,0,11,1614335002,1614335002,,,,0,,,,,,,,,,,6000148.6,0,0,
2019-09-16,4,12,1614335002,1614335002,,,,25,,,,,,,,,,,6000173.6,2,2,
2019-09-17,6,15,1614335002,1614335002,,,,14,,,,,,,,,,,6000187.6,5,5,
2019-09-18,8,20,1614335002,1614335002,,,,2011097.87,,,,,,,,,,,8011285.47,9,9,
2019-09-19,7,21,1614335002,1614335002,,,,0,,,,,,,,,,,8011285.47,6,6,
2019-09-20,12,26,1614335003,1614335003,1.10374067,8091626.01116335204052268,,81084.36,81076.90704424135984656,0.00009831816939434064,0.999908083929396,,,,,,,,8092369.83,11,11,91888.7142963122
2019-09-21,3,28,1614335003,1614335003,1.04885311,8082282.44786756681088585,,0,0,0.00010001130127704432,0.998753469954495,,,,,,,,8092369.83,2,2,172478.285361538
2019-09-22,2,29,1614335003,1614335003,1.00485612,8121637.8288690871843782,,0,0,0.000099892046791813,1.00361674014954,,,,,,,,8092369.83,1,1,149785.90352363
2019-09-23,22,31,1614335003,1614335003,1.00126651,8298709.09690723421969398,,219620.6,219269.6787174025805116,0.00010300513990371197,0.998402147691986,,,,,,,,8311990.43,36,36,1527936.56281918
2019-09-24,26,26,1614335003,1614335003,1.0011894,8539042.7799871344490119,,1657995.35,1664150.2487240622539405,0.00011652548888286092,1.00371225330883,,,,,,,,8507460.93,50,50,4080146.61873727
2019-09-25,16,26,1614335003,1614335003,0.99773547,16691469.5451612988120513,,8260306.56,8260159.1151169391729472,0.0001187041116946617,0.99998215019237,,,,,,,,16691767.49,37,36,904035.638489011
2019-09-26,13,27,1614335003,1614335003,0.99852082,18098186.44803434077224,,1407829.78,1409273.07692874064796,0.0001237101936940203,1.001025192782,,,,,,,,18079651.32,15,15,1378351.0779954
2019-09-27,19,30,1614335003,1614335003,0.99791705,17763246.0435894945579664,,6071.6,6071.654171267169904,0.00012214924135456074,1.00000892207444,,,,,,,,17763087.56,22,22,440230.153252045
2019-09-28,6,30,1614335003,1614335003,0.9975067,17750839.2520451574656954,,0,0,0.00012183772492689509,0.999310462895965,,,,,,,,17763087.56,8,8,365483.920907174
2019-09-29,5,31,1614335003,1614335003,0.99801036,17764206.7013948375560268,,0,0,0.0001240079365079367,1.00006300376503,,,,,,,,17763087.56,3,3,268577.233419547
2019-09-30,16,35,1614335003,1614335003,0.99835452,19273541.6496396752351478,,1494860.66,1496071.0695543584592834,0.00012083621756494656,1.00080971396649,,,,,,,,19257948.22,16,16,754741.049800313
2019-10-01,13,37,1614335003,1614335003,0.99924829,19754709.2220577324054005,,452027.93,453053.8367697957422291,0.00012054403394421448,1.00226956500187,,,,,,,,19709976.15,21,21,884293.41785321
2019-10-02,9,38,1614335003,1614335003,0.99819567,20289583.7882087768819024,,570641.93,570894.2008635354018179,0.0001196338901004488,1.00044208259203,,,,,,,,20280618.08,8,8,560701.254418472
2019-10-03,20,42,1614335003,1614335003,0.99907735,20674085.9225378201041824,,351110,351830.8442276762508,0.00012139711409334418,1.00205304385428,,,,,,,,20631728.08,19,19,411094.274317573
2019-10-04,7,42,1614335004,1614335004,0.99793012,20789319.8294440928706528,,148710.8,148774.354629631123848,0.00012251602034510093,1.00042737063906,,,,,,,,20780438.88,9,9,137765.214131955
2019-10-05,14,44,1614335004,1614335004,0.99812098,20789883.6008204044987008,,0,0,0.00012288129578357778,1.00045450054616,,,,,,,,20780438.88,15,15,147794.286501359
2019-10-06,6,46,1614335004,1614335004,0.99836926,20797225.2668132716076208,,0,0,0.00012741661538147905,1.00080779751141,,,,,,,,20780438.88,4,4,345314.934412293
2019-10-07,12,43,1614335004,1614335004,0.99698101,20936376.76206248280907363,,180846.11,180631.21114567678958707,0.00012142096503661721,0.998811703197137,,,,,,,,20961284.99,17,17,694219.523543339
2019-10-08,20,45,1614335004,1614335004,0.99831958,21575665.384434005128116,,604679.87,605012.6681455614612204,0.00012216560525116622,1.00055037080292,,,,,,,,21563797.3,22,22,631745.220980175
2019-10-09,26,48,1614335004,1614335004,0.99838189,20904388.4730253020042,,599000,599612.92453592229,0.00011642063315655484,1.00102324630371,,,,,,,,20883020,53,53,3355412.17580908
2019-10-10,14,50,1614335004,1614335004,0.99811387,22287752.7927346935956737,,1389804.03,1390859.8397913897919737,0.00011666462327181134,1.00075968249379,,,,,,,,22270834.03,17,17,477120.185371604
2019-10-11,21,52,1614335004,1614335004,0.99836206,22591001.7458078053835042,,304581.91,304792.1898244979071963,0.00012071266694572162,1.00069038842293,,,,,,,,22575415.94,92,92,1653002.81632276
2019-10-12,16,54,1614335004,1614335004,0.9980842,22581266.936728813342645,,0,0,0.00012016929368093998,1.00025917558925,,,,,,,,22575415.94,108,108,1913456.79348618
2019-10-13,13,55,1614335004,1614335004,0.998188,22584834.4095808309802388,,0,0,0.0001206593844916806,1.00041720026802,,,,,,,,22575415.94,91,91,2968327.88959023
2019-10-14,17,53,1614335004,1614335004,0.99780697,23048703.01982344204132776,,475030.25,474994.326245729156046,0.00011980352694190655,0.999924375859704,,,,,,,,23050446.19,91,91,3415041.13823409
2019-10-15,23,56,1614335004,1614335004,0.99771276,25794770.537248256074608,,2747310.41,2746992.4117565876510408,0.000122524134436013,0.99988425106888,,,,,,,,25797756.6,121,121,4322680.44577112
2019-10-16,39,57,1614335004,1614335004,0.9977645,27842817.9231038455782566,,2039522.47,2039928.2788915556609486,0.00012496463980706516,1.00019897250338,,,,,,,,27837279.07,152,152,9762162.84156152
2019-10-17,25,56,1614335004,1614335004,0.99774244,30616577.4036492647771772,,2769495.3,2770382.340734484973068,0.00012391720103887684,1.00032028966956,,,,,,,,30606774.37,139,139,10013131.0272641
2019-10-18,19,59,1614335004,1614335004,0.99824957,31793865.7386292237804023,,1158146.9,1159202.213385799012581,0.00012575316739934405,1.00091120857449,,,,,,,,31764921.27,94,94,11213444.1119187
2019-10-19,17,65,1614335004,1614335004,0.99839508,31800095.7120258446290344,,0,0,0.00012594957418418448,1.00110733603672,,,,,,,,31764921.27,40,40,13328034.7916824
2019-10-20,16,65,1614335004,1614335004,0.99795705,31784075.3712000648713196,,0,0,0.00012182109088706729,1.00060299539348,,0.06949753434868092,,,,,,31764921.27,20,20,11708729.267297
2019-10-21,26,65,1614335004,1614335004,0.99774564,32433003.0240616972959058,,883555,883802.9638670409277,0.00012181231397779575,1.00028064338614,,0.1529079475152733,,,,,,32423903.47,52,52,3952000.45489281
2019-10-22,26,72,1614335005,1614335005,0.99989765,33232002.93178527839613345,,808491.4,808481.864765564644059,0.00012454385704435897,0.999988206139935,,-0.3615457838082981,,,,,,33232394.87,34,34,4360994.42267877
2019-10-23,39,71,1614335005,1614335005,1.00033526,32025600.8834457877373808,,0,0,0.00013416192634702157,1.00058445731464,,0.2185802211763016,,,,,,32006894.22,67,67,7715067.79641739
2019-10-24,32,74,1614335005,1614335005,1.00026587,33712393.176098503068488,,2010096.54,2011674.5437511627761428,0.00013425479094594716,1.00078503878782,,-0.29163881494523314,,,,,,33685948.4,48,48,5228153.11032638
2019-10-25,38,71,1614335005,1614335005,0.99998132,34399441.4338354611001908,,700032.76,700306.7854116801132988,0.00011556327773661561,1.00039144655413,,0.040930366775163485,,,,,,34385981.16,64,64,14752298.6359644
2019-10-26,24,79,1614335005,1614335005,1.0010199,34442271.910003309625226,,0,0,0.00010828921925620147,1.00163702613985,,0.06112067530983918,,,,,,34385981.16,34,34,29014711.7248539
2019-10-27,22,75,1614335005,1614335005,0.99993171,35426399.3670881331289994,,1029793.27,1030102.2139348321739666,0.00010465407775054331,1.00030000578158,,0.029108111009281724,,,,,,35415774.43,35,35,16337025.4841878
2019-10-28,36,81,1614335005,1614335005,0.9993694,34805275.78206591637017744,,360910.79,360553.55849949773088048,0.00010719938810802944,0.999010194456912,,-0.030047562814753005,,,,,,34839760.37,60,60,12635736.3873932
2019-10-29,39,82,1614335005,1614335005,1.00076852,35131643.8387711075375429,,1009624.45,1010470.2447410154692165,0.00010611979133554034,1.00083773203097,,0.0774679458217491,,,,,,35102237.57,87,87,14470925.8187798
