time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2020-09-24,0,,,,,,,0,,,,,,,,,,,,0,0,
2020-09-25,0,,,,,,,0,,,,,,,,,,,,0,0,
2020-09-26,0,,,,,,,0,,,,,,,,,,,,0,0,
2020-09-27,0,,,,,,,0,,,,,,,,,,,,0,0,
2020-09-28,0,,,,,,,0,,,,,,,,,,,,0,0,
2020-09-29,0,,,,,,,0,,,,,,,,,,,,0,0,
2020-09-30,0,,,,,,,0,,,,,,,,,,,,0,0,
2020-10-01,0,,,,,,,0,,,,,,,,,,,,0,0,
2020-10-02,864,210,1614335512,1614335512,,,,16000000,,,,,,,,,,,16000000,1649,1815,32586.0772055279
2020-10-03,1819,634,1614335512,1614335512,,,,0,,,,,,,,,,,16000000,3520,3703,945036.252145002
2020-10-04,695,795,1614335512,1614335512,,,,0,,,,,,,,,,,16000000,1253,1357,296855.278332983
2020-10-05,576,930,1614335512,1614335512,,,,0,,,,,,,,,,,16000000,947,1006,166088.211588907
2020-10-06,460,1023,1614335512,1614335512,,,,0,,,,,,,,,,,16000000,795,964,704420.821444061
2020-10-07,453,1131,1614335512,1614335512,,,,0,,,,,,,,,,,16000000,722,853,388677.057637499
2020-10-08,540,1284,1614335512,1614335512,,,,0,,,,,,,,,,,16000000,983,1220,1009391.28078156
2020-10-09,452,1411,1614335512,1614335512,,,,0,,,,,,,,,,,16000000,678,820,374228.593844472
2020-10-10,458,1530,1614335512,1614335512,62.039826169009,1414665846.5429296,453098268.4963106970669589449227501243523,0,0,0.007822503340151958,88.4166154089331,,,,,,,,16000000,791,985,724068.191256155
2020-10-11,378,1590,1614335512,1614335512,56.797599555254,1049444527.11544048,343084582.31015092334123961533880812460647,0,0,0.005764525364100186,65.59028294471503,,,,,,,,16000000,611,780,251413.326769591
2020-10-12,453,1760,1614335512,1614335512,7.258752259621,822886639.392168256,270411164.073362096401171400571593732430572,0,0,0.004453466110399318,51.430414962010516,,,,,,,,16000000,724,867,839730.982264701
2020-10-13,538,1947,1614335512,1614335512,2.794539093827,825599999.999999904,280822506.265571068990538050477778878567692,0,0,0.004512474058350133,51.599999999999994,,,,,,,,16000000,840,949,1027128.25710873
2020-10-14,710,2192,1614335512,1614335512,2.777234294797,841440000.00000032,471640735.42383143866364321929767229452948,0,0,0.004606245248385374,52.59000000000002,,,,,,,,16000000,1269,1547,6580631.48814003
2020-10-15,926,2555,1614335512,1614335512,1.854507514107,709656504.89369664,401824986.76746746037186725347884809689596,0,0,0.0038559633384994884,44.35353155585604,,,,,,,,16000000,1702,2017,15554419.6823668
2020-10-16,791,2837,1614335512,1614335512,1.73399625914,629946251.259662176,363233894.212681176446578619146088564425606,0,0,0.00347223610809846,39.371640703728886,,,,,,,,16000000,1246,1495,9084340.18827154
2020-10-17,670,3032,1614335512,1614335512,1.756427891611,659192731.163628,388228940.48700978861055690364014153468425,0,0,0.0036258261746892643,41.19954569772675,,,,,,,,16000000,1230,1429,5182367.69427744
2020-10-18,658,3238,1614335512,1614335512,1.7358851293,645313327.87843376,382528271.63810148683176808265344369889205,0,0,0.003510305300636106,40.33208299240211,,,,,,,,16000000,1078,1299,3861406.24196793
2020-10-19,739,3402,1614335512,1614335512,1.634462988021,577487716.323172896,343304414.442660844353413553670833342033894,0,0,0.003072838418482477,36.092982270198306,,,,,,,,16000000,1269,1546,8227766.41505614
2020-10-20,865,3593,1614335512,1614335512,1.561278277743,516237575.71086184,311852425.27090529290602505030171921291179,0,0,0.002704636749501152,32.264848481928865,,,,,,,,16000000,1792,2218,16676870.9263651
2020-10-21,831,3872,1614335512,1614335512,1.564154569848,562095269.03311584,370935813.791362261363099673000784715602,0,0,0.002734247575041173,35.13095431456974,,,,,,,,16000000,1499,1813,11470373.7785673
2020-10-22,860,4126,1614335512,1614335512,1.571438400067,609954297.732792,405396196.1525303970338025571021555097835,0,0,0.002933036779292806,38.1221436082995,,,,,,,,16000000,1623,1950,18767393.9507582
2020-10-23,811,4339,1614335512,1614335512,1.57774177151,671129292.88459224,447864551.593459600547782438043718412830735,0,0,0.0032381833835967285,41.945580805287015,,,,,,,,16000000,1538,1877,29232900.3105284
2020-10-24,665,4498,1614335512,1614335512,1.560199502709,629753644.44733408,422011784.8146425363833030003662208001354,0,0,0.0030013727460123547,39.35960277795838,,,,,,,,16000000,1201,1479,23391341.6354185
2020-10-25,626,4633,1614335512,1614335512,1.549909816001,607178297.43573008,408632273.9001402788871709099150134049635,0,0,0.002909805865743559,37.94864358973313,,,,,,,,16000000,1056,1235,14883446.9118537
2020-10-26,628,4847,1614335512,1614335512,1.503441258828,576745272.36127488,389363541.63592105110354861215500356387024,0,0,0.0027557164605920945,36.04657952257968,,,,,,,,16000000,972,1093,14433274.2942983
2020-10-27,584,4984,1614335512,1614335512,1.494592518908,557035165.73844896,380935430.45511885571968647712898828906632,0,0,0.002545767024587175,34.81469785865306,,,,,,,,16000000,982,1176,19217387.7398755
2020-10-28,599,5104,1614335513,1614335513,1.469275261682,519730116.40309776,360191713.11252353721530639490220513254435,0,0,0.002444118023136318,32.48313227519361,,,,,,,,16000000,971,1150,17424007.5085085
2020-10-29,593,5226,1614335513,1614335513,1.445151873674,466012694.330746912,325344137.472754698726811517334158770254752,0,0,0.002161434041895248,29.125793395671682,,,,,,,,16000000,1061,1369,17021557.4112424
2020-10-30,651,5388,1614335513,1614335513,1.45786254775,500172511.38145024,349721405.34609055637986754140959381440816,0,0,0.0022980299592458976,31.26078196134064,,,,,,,,16000000,1376,1778,19081582.8215266
2020-10-31,614,5480,1614335513,1614335513,1.44385184511,474728618.04579296,332740351.26768399317832580754111713258302,0,0,0.002148912625344791,29.67053862786206,,,,,,,,16000000,1121,1438,13124168.3254081
2020-11-01,528,5599,1614335513,1614335513,1.446761193887,490867846.060465008,344437701.322784770259783003260149297937011,0,0,0.002233345346737199,30.679240378779063,,,,,,,,16000000,995,1272,9818882.03615955
2020-11-02,543,5757,1614335513,1614335513,1.438656346269,474928251.037104416,334507299.259216701009234756670402848542258,0,0,0.0021832866977570388,29.683015689819026,,,,,,,,16000000,1037,1241,17895899.60117
2020-11-03,517,5893,1614335513,1614335513,1.425317291332,447979133.519549968,315809434.244511415525088218020116819896956,0,0,0.002000347579994499,27.998695844971873,,,,,,,,16000000,959,1122,10212026.7928209
2020-11-04,477,6013,1614335513,1614335513,1.425626938332,444303222.20531696,313369020.51807910298198976408668618427019,0,0,0.001965366277117614,27.76895138783231,,,,,,,,16000000,798,987,8140485.82019513
2020-11-05,1025,6519,1614335513,1614335513,1.447697696206,496774483.531416592,350671357.64619450536104065208035816038771,0,0,0.0019894576749186505,31.048405220713537,,,,,,,,16000000,1786,2222,19321877.6502535
2020-11-06,1132,7026,1614335513,1614335513,1.54111213284,616621023.18160688,435995392.83047967444237619773455812530732,0,0,0.0024674359353352732,38.53881394885043,,,,,,,,16000000,2388,2974,42547016.0224504
2020-11-07,1109,7359,1614335513,1614335513,1.59595972315,717586087.97587344,508320029.32838572782962609010553527048753,0,0,0.0030168206371399497,44.84913049849209,,,,,,,,16000000,3031,4049,67006845.1922176
2020-11-08,1127,7682,1614335513,1614335513,1.65805772007,855116330.632232576,608334769.460744970270061809980940516262272,0,0,0.003448049562973713,53.444770664514536,,,,,,,,16000000,2854,3834,52013244.8587215
