time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2021-04-05,616,141,,,,,,,,,,,114200523.539,1605,1624,
2021-04-06,592,261,,,,,,,,,,,224216696.929000000000000001,1582,1608,
2021-04-07,431,337,,,,,,,,,,,244282122.828000000000000001,923,956,
2021-04-08,322,393,,,,,,,,,,,258875264.968000000000000001,648,658,
2021-04-09,255,415,,,,,,,,,,,263613495.908000000000000002,508,519,
2021-04-10,259,454,,,,,,,,,,,269549222.408000000000000001,514,525,
2021-04-11,276,493,,,,,,,,,,,276033048.298000000000000002,474,487,
2021-04-12,241,526,,,,,,,,,,,316771920.648000000000000002,519,513,
2021-04-13,315,558,,,,,,,,,,,363959217.040199999960000002,624,617,
2021-04-14,379,616,,,,,,,,,,,441637780.060199999960000001,779,787,
2021-04-15,437,660,,,,,,,,,,,519514064.004999999960000001,874,916,
2021-04-16,262,696,,,,,,,,,,,540094293.904999999970000001,491,492,
2021-04-17,256,736,,,,,,,,,,,554078604.968999999970000002,472,490,
2021-04-18,515,805,,,,,,,,,,,1226425491.783999999952000003,1229,1270,
2021-04-19,328,833,,,,,,,,,,,1213176678.121973687407115581,665,677,
2021-04-20,190,860,,,,,,,,,,,1208308055.1028193161811079,370,375,
2021-04-21,325,898,,,,,,,,,,,1213182015.094369938066457143,652,762,
2021-04-22,423,937,,,,,,,,,,,1419395121.5938767456079335,938,1057,
2021-04-23,406,984,,,,,,,,,,,1422061328.211007411825361409,927,1043,
2021-04-24,519,1071,,,,,,,,,,,1443198539.664810895170749074,1013,1106,
2021-04-25,447,1100,,,,,,,,,,,1454343278.693431776518194507,860,915,
2021-04-26,441,1171,,,,,,,,,,,1453736399.422134296629908038,852,953,
2021-04-27,380,1233,1720006001,1720006001,1.005306118963,1461370453.01650506987613568671784042632603,12547442.006682693985037622,12619509.12471865575879756396784032830778,0.000018277263965045244,1.00574357052199,,,1453024902.021536763361970797,720,784,
2021-04-28,372,1271,1720006002,1720006002,1.005502131895,1460618624.69281336393884371458360589509751,14493687.351931280156128694,14495200.76902788675886268756465338768762,0.00001825428488552608,1.00010441905223,,,1460466124.204309928433235537,659,728,
2021-04-29,365,1290,1720006004,1720006004,1.001366901345,1466315357.72345482849824811934630223483796,9924237.59037637210456784,9925273.8698596645443119847843065382832,0.000018670130923017235,1.00010441905223,,,1466162262.449594449327701452,642,711,
2021-04-30,317,1320,1720006006,1720006006,1.001303924851,1466463935.79811901316022184437071050072961,7893226.507430134162092003,7894305.56437366045757447608367088581823,0.000017320950606717444,1.00013670669941,,,1466263487.756242462306576221,508,568,
2021-05-01,375,1388,1720006007,1720006007,1.001285505169,1466522223.59358556789318878841089564542931,7084522.785457787013158149,7085491.28718468188676660061279013499209,0.00001728438729624136,1.00013670669941,,,1466321767.584466058409956391,626,703,
2021-05-02,373,1449,1720006009,1720006009,1.001689742493,1467167039.6379168464815087868119616095425,16199174.702941969977900489,16200703.0678200811150680394233195772575,0.00001767807037615416,1.0000943483175,,,1467028627.955144945090470871,617,664,
2021-05-03,387,1477,1720006011,1720006011,1.001529620895,1466941411.5571381492199680689796859784825,15457680.924904984415625818,15459139.331092701044752796016637861215,0.000017471020411702164,1.0000943483175,,,1466803021.159987787473899359,693,826,
2021-05-04,387,1519,1720006012,1720006012,1.001841784284,1494331414.5217837541041725436673776427175,36399515.183488891396070384,36402949.41650426927675354346684197892,0.000018615373401727633,1.0000943483175,,,1494190440.167729344422730881,806,997,
2021-05-05,337,1553,1720006013,1720006013,1.001801992857,1498120737.60482873941963706687836546281,15059869.545794188665707663,15061290.4191476038366095500879509070025,0.00001744086185966752,1.0000943483175,,,1497979405.768244855722571612,580,671,
2021-05-06,292,1577,1720006015,1720006015,1.001788837054,1507035109.42685445541250543372275674754548,13283671.285569525921964763,13290890.08800639701506877492958208087649,0.00001770016428435357,1.00054343428723,,,1506216579.693454734347049276,528,613,
2021-05-07,299,1593,1720006016,1720006016,1.002139717729,1507021345.14652030724486593439561626129434,10179417.524623846095373497,10179747.11946716654103537234748118864613,0.000017440072281564895,1.00003237855629,,,1506972551.550932430452364546,482,603,
2021-05-08,221,1606,1720006018,1720006018,1.002100200041,1531598806.96267230128738920701507281643504,25594654.013353373720717085,25618697.7424470774550810608959236667688,0.00001704129084252291,1.00093940434128,,,1530161366.731905411178242043,397,488,
2021-05-09,248,1625,1720006019,1720006019,1.00185730106,1554710966.36714064614821345677012168806983,22880040.743564732053833594,22975057.80898925285467674338875350966366,0.00001722731100580326,1.00415283637339,,,1548281207.850941055300420997,402,494,
2021-05-10,188,1641,1720006020,1720006020,1.003149531401,1547521691.44634065842345597581887074178356,8420190.410523001092039289,8442971.92273219100091217748238364367244,0.000017936548623373177,1.00270558159596,,,1543346042.796752071491964311,324,406,
2021-05-11,99,1646,1720006022,1720006022,1.002945469717,1550932018.05184466184298286827601576757489,7774430.569059275184688102,7786266.75973087289120684934792023229414,0.00001769096013537311,1.00152245113857,,,1548574389.209831811079566577,177,212,
2021-05-12,147,1661,1720006023,1720006023,1.00255201813,1549854009.746549239088548623695553504854144,10094075.718439350366315486,10091770.350961243166847739939021159287744,0.00001961399684666095,0.999771611830304,,,1550208058.927775742702680836,245,318,
2021-05-13,277,1682,1720006024,1720006024,1.003557978642,1556574358.202407277172528951045094002300579,24406558.728177559365635751,24384422.882213443878064451475292371759903,0.00002023741293198519,0.999093036990153,,,1557987395.139606782238508043,542,710,
2021-05-14,233,1701,1720006026,1720006026,1.00189361454,1565478364.309856929720681083468338450358,3583372.963039159302352634,3600146.8406585236341377938734822045478,0.000020094667177143614,1.0046810303567,,,1558184455.57198639892519274,323,406,
2021-05-15,257,1717,1720006027,1720006027,1.001605989538,1530753821.69400107389894235048796271592356,6424637.635569449167093017,6447156.50327241102731465802409800533574,0.000021329405328570206,1.00350507981622,,,1525407147.888419657564539798,404,532,
2021-05-16,332,1741,1720006028,1720006028,1.012871926258,2985833917.29024732660991419030975217780578,6058637.035307351000684513,11982000.89826685315333523241083754379358,0.00004297186187784233,1.97767267265566,,,1509771540.343330647220677183,585,808,
2021-05-17,381,1765,1720006030,1720006030,1.00515783415,1594477240.46564765397891478233337642282056,6149385.832649031180923745,6654704.19102198042474012519078351698205,0.000024881908226819684,1.08217379298109,,,1473402193.628532722618270184,863,1157,
2021-05-18,281,1788,1720006031,1720006031,1.01099157031,1451951536.11062580922894863325303332797056,4341351.08609780451437869,4352418.4828925884945076805536266381714,0.000023429627568954627,1.00254929780506,,,1448259491.368123739363738176,482,657,
