time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,HashRate,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,SplyExpFut10yr,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2016-07-20,21680,251206,1611239757,1611239757,3591,,,,37.487481641220475656,2.43969034,19019.6875,,,,,,,,,,,82169780.18698,137200655.39331862,37562,30374,
2016-07-21,17037,252849,1611239757,1611239757,1799,,,,31.168215646342570672,0.02674023,9265.78125,,,,,,,,,,,82179045.96823,122324449.32642336,30035,24992,
2016-07-22,13208,253504,1611239757,1611239757,5669,,,,22.77652474563376737,0.03190717,30585.625,,,,,,,,,,,82209631.59323,130692374.3651426,19557,15504,
2016-07-23,9838,254059,1611239757,1611239757,5503,,,,17.584632713011297757,0.02367121,29660.3125,,,,,,,,,,,82239291.90573,135927691.27926338,14304,10534,
2016-07-24,14910,255994,1611239757,1611239757,9388,,,,19.685008492453065736,0.15492696,54662.5,,,,,,,,,,,82293954.40573,144927334.6659932,25256,27749,
2016-07-25,12384,258077,1611239757,1611239757,5648,17.47832696096,50136482.202557082439919608855,,23.074282418674638466,0.21343176,31262.5,19039.02393178325391875,0.0009296091650183266,0.6090051637515635,,,,,,,,82325216.90573,147025697.5235159,25432,29659,9322068.43545459
2016-07-26,16696,259978,1611239757,1611239757,7750,16.369080500319,210084072.670415189912174948451,,25.828903352231730487,0.38796974,45913.4375,117100.27409003905670784375,0.0038960509442484722,2.5504575668079537,,,,,,,,82371130.34323,151777480.0658178,31020,36517,104241746.814927
2016-07-27,19134,260012,1611239758,1611239758,5721,8.09449782029,133478285.958289752352584584334,,26.825699903508020083,0.56601403,33052.34375,53538.182732941033053203125,0.002468171919325961,1.6197998888638883,,,,,,,,82404182.68698,155956755.68397596,34042,39796,52393711.8315515
2016-07-28,11646,261181,1611239758,1611239758,5957,4.642522179895,142371799.186978446898616063394,,21.717353474209033059,0.43764999,33480.46875,57821.56348314186462421875,0.0026318699301672768,1.7270237138821978,,,,,,,,82437663.15573,168548691.70806837,23447,28664,38059367.5057216
2016-07-29,5873,262251,1611239758,1611239758,6242,4.456317584745,136069593.608386739912215481241,,19.650041346660584184,0.50288294,35176.875,58037.3257896724822381875,0.0025090906804388705,1.6498715644773017,,,,,,,,82472840.03073,169746355.25703967,18362,22510,19493770.0236183
2016-07-30,4521,263006,1611239758,1611239758,5853,4.300054390805,129014508.1546375920895003665,,11.117137677042622196,0.50916876,32699.53125,51132.49320594721819921875,0.002386021568077609,1.563707223049175,,,,,,,,82505539.56198,170569755.43404382,15092,20453,9727788.6272289
2016-07-31,4767,263845,1611239759,1611239759,6307,4.485027694036,148667134.339281456290180978706,,12.607749390987845733,0.51667594,35503.75,63946.862784955622042625,0.0028827094800424756,1.8011298182573847,,,,,,,,82541043.31198,167393441.22648552,16525,22411,28219599.6550292
2016-08-01,5452,265065,1611239759,1611239759,6374,4.697272223392,189897948.9434178020738501313,,14.49582573499158611,0.64859433,36351.875,83596.079618601568221875,0.0037915926028993284,2.299635978023185,,,,,,,,82577395.18698,168717407.63344514,20533,27668,42765469.6256034
2016-08-02,8743,266785,1611239759,1611239759,6551,4.578144521002,222080169.24247443695485801636,,18.777673928171917719,0.91830853,37578.125,101015.05847251419859375,0.005101007162504944,2.688134612158382,,,,,,,,82614973.31198,166791935.78152904,26061,34310,145795612.715306
2016-08-03,9412,268789,1611239759,1611239759,6113,4.323143693217,215378819.66825752207832616459,,21.520912323725756819,1.06021384,35055,91350.2956704540038775,0.004568996161925903,2.6059134408915705,,,,,,,,82650028.31198,167169720.89759502,28575,35800,69188362.5705405
2016-08-04,7158,269702,1611239759,1611239759,5640,3.997155838242,194532637.96541142684284241528,,17.988912815556058567,0.82555542,32255.625,75890.1607659468125775,0.004031881638360971,2.352772912195836,,,,,,,,82682283.93698,167002146.59695303,23927,30791,41497839.9932321
2016-08-05,5234,270532,1611239760,1611239760,6024,4.188612973911,216195592.641357801893938823124,,13.797080878099842767,0.74832188,35111.5625,91769.87521686771292471875,0.004496398035661071,2.6136653763804363,,,,,,,,82717395.49948,167232804.84168294,18801,24938,18635557.55756
2016-08-06,4971,271063,1611239760,1611239760,6289,4.154092974641,221821069.41184714332895736076,,13.578443022439615923,0.83719671,36771.875,98566.3549711960494265625,0.004537073490537308,2.6804821611950995,,,,,,,,82754167.37448,168475155.53242037,19205,27777,21082499.0066937
2016-08-07,5063,271499,1611239760,1611239760,5839,3.558799701229,177238001.39688911109122481746,,12.439791905768823094,0.76119352,34467.34375,73789.3931999385482628125,0.0035996856786263457,2.140849429394702,,,,,,,,82788634.71823,168623638.8120554,18929,25795,29352133.4867373
2016-08-08,4766,271893,1611239760,1611239760,6131,2.714388959063,178885416.168312047497975864716,,12.390356027282128935,0.7576888,35828.28125,77382.415410792584692453125,0.00365062013459116,2.1598137759062217,,,,,,,,82824462.99948,168722874.9523162,15872,20773,14993162.8737779
2016-08-09,6173,271106,1611239760,1611239760,5635,2.451228621578,160805527.659181811074761718432,,13.718340343803414722,0.63936868,31986.875,62079.25056329928115225,0.003301014647676702,1.9407726001148684,,,,,,,,82856449.87448,167497106.65901804,17414,21938,22339636.4509393
2016-08-10,4681,271797,1611239761,1611239761,6001,2.352057910214,139369770.038576076135624379566,,11.542645508971606396,0.58644703,33414.0625,56181.90192977264238984375,0.002849955917110295,1.6813849537084167,,,,,,,,82889863.93698,167001497.95552966,15786,20803,18696762.0893021
2016-08-11,4849,272467,1611239761,1611239761,6250,2.467247590669,153801494.260721447010038341376,,11.335406670748345965,0.62042282,34447.1875,63889.93575872130390303125,0.003145803599129119,1.8547213980450887,,,,,,,,82924311.12448,167254497.25240824,16122,21181,16162452.1129476
2016-08-12,4013,272944,1611239761,1611239761,6036,2.492686861246,152680893.03617415475200892341,,10.400302086068533171,0.66918566,33269.53125,61231.55595900380933203125,0.003134359035427585,1.840469452331217,,,,,,,,82957580.65573,166510158.40919557,15467,20634,14515962.2919725
2016-08-13,3540,273261,1611239761,1611239761,6054,2.516059659621,155416074.027636806198972581595,,9.741204002556721416,0.65568963,33361.5625,62475.77059124771256578125,0.003199186359534374,1.8726871857769765,,,,,,,,82990942.21823,165375463.57086363,14427,18920,3607814.10997578
2016-08-14,3620,273638,1611239761,1611239761,6056,2.569515236321,160857512.960918564547402662142,,24.413344635577070132,0.68212065,33261.25,64442.91820298768799825,0.0033908316583827693,1.9374773408391954,,,,,,,,83024203.46823,164643239.7988412,14922,20174,6505742.6014862
2016-08-15,3772,274028,1611239762,1611239762,6025,2.47770487041,153891366.98824331248083319252,,9.913065612280797502,0.69780714,33262.1875,61629.18002592731594875,0.0032702900142548867,1.852830034883524,,,,,,,,83057465.65573,163723648.87236017,14922,20190,6614328.57320113
2016-08-16,4833,274497,1611239762,1611239762,5997,2.482043816517,154498059.933396889268825019865,,13.295107650099757814,0.6864874,33623.4375,62518.80819871305310078125,0.003214615902910867,1.8593818136147755,,,,,,,,83091089.09323,164059831.73822683,17963,21157,3548677.34701027
2016-08-17,3822,274785,1611239762,1611239762,5988,2.367819838247,144995115.564664407543837919102,,9.685564445596431198,0.6866601,33452.8125,58352.1340773391055851875,0.0030406519007786198,1.7443117548737974,,,,,,,,83124541.90573,164105489.75521433,14460,19375,4736079.02821638
2016-08-18,3556,275039,1611239762,1611239762,5986,2.304167064448,140040314.855796863674691358212,,8.164878117132758462,0.65914542,33878.4375,57051.914102510690815125,0.00293760088252484,1.6840184587176044,,,,,,,,83158420.34323,164215774.54239485,12799,16886,4046443.33657179
2016-08-19,3453,275364,1611239762,1611239762,5941,2.335082161832,148223142.62430977990635159077,,8.377009989139074928,0.63628002,34077.5,60715.5004805635904225,0.003104212137851566,1.781688811695799,,,,,,,,83192497.84323,164688591.9922719,12560,16900,5381577.08069327
2016-08-20,3482,275621,1611239763,1611239763,6135,2.291452704665,145093558.629305631332109042546,,8.538258569743229947,0.65749904,35246.09375,61445.630123555089871484375,0.002996459970422884,1.7433316315671177,,,,,,,,83227743.93698,165406219.24133548,12964,17630,2928898.76476562
2016-08-21,3364,275879,1611239763,1611239763,6026,2.269334256048,143282143.47684241303585537218,,8.24494349211844083,0.67655795,33357.34375,57403.8973743435896471875,0.0029629829287579697,1.720877351762866,,,,,,,,83261101.28073,165493001.88162,12662,17287,1543942.7229369
2016-08-22,3645,276166,1611239763,1611239763,5986,2.143762371673,137863508.279629514359469213439,,9.55948216086572674,0.66882776,33181.25,54919.538233801094491875,0.0028294311560574637,1.6551377128288143,,,,,,,,83294282.53073,165525152.14578453,13503,18300,4279402.18981121
2016-08-23,3709,276498,1611239763,1611239763,6014,2.085948213948,133234110.23294476729830046272,,9.339904994479660955,0.6634238,33152.96875,53009.0271770626828525,0.002744329448919599,1.598922484945264,,,,,,,,83327435.49948,165351096.22050646,13933,17802,5819505.67917032
2016-08-24,3535,276824,1611239763,1611239763,5905,1.947682652668,121092451.675012081162291197546,,8.891634374916684837,0.62131928,32754.6875,47580.81050831592788296875,0.0025101722166752105,1.4526412596156177,,138.52691997997664,,,,,,83360190.18698,165205199.2676711,12890,17126,5812151.64996138
2016-08-25,3797,276976,1611239764,1611239764,5938,1.885347485845,114418403.099462180373999771934,,9.034046992383626504,0.57424825,33195.78125,45545.67770771479063240625,0.0023818619203856244,1.3720321074749458,,-46.20447227467015,,,,,,83393385.96823,164988954.3799352,12931,17214,8755191.43187284
2016-08-26,3139,277212,1611239764,1611239764,6059,2.041492439613,119847001.242366643096567140645,,8.245440273707112986,0.5974315,32770.625,47077.0954274890245809375,0.002481649261962103,1.4365638564259615,,-11.312263551669133,,,,,,83426156.59323,164332456.3472103,12362,16778,5628979.75189516
2016-08-27,3098,277436,1611239764,1611239764,6049,1.992765458917,113264092.836211656162771002704,,7.319595162393843639,0.61598493,33052.65625,44856.3934363746292980625,0.0023800715633463215,1.3571191706074948,,-21.418614017938992,,,,,,83459209.24948,163544683.46930352,11650,15718,3211749.70201021
2016-08-28,3242,277704,1611239764,1611239764,5955,1.954953522444,110761895.68276693614273034776,,7.45058709034401019,0.58674434,32619.6875,43273.91638296220343625,0.002306742336238621,1.326619587724812,,-19.59255397282392,,,,,,83491828.93698,163338412.7265394,11708,15612,4485172.45949186
2016-08-29,3394,277959,1611239764,1611239764,5971,1.873073663113,105066727.935886462767217612812,,8.097370452770367414,0.56446466,32892.65625,41376.0584816783319245625,0.0021936650462697203,1.2579117407606244,,-19.555801609220687,,,,,,83524721.59323,163238848.24577716,11768,15751,5954810.78066035
2016-08-30,4014,278446,1611239765,1611239765,6000,1.900605126966,102870915.519912444544662826969,,9.769980735453187458,0.54667115,33150.3125,40812.46827939310007790625,0.0021385147491271065,1.2311337420844253,,-31.646584848861014,,,,,,83557871.90573,163265248.71326634,12860,16892,6671528.95990703
2016-08-31,4268,278966,1611239765,1611239765,5920,1.929116210758,98781337.186571518396063712839,,9.322756011440309192,0.51146942,32610.3125,38536.56767300531722278125,0.002064975947257044,1.1817294812187193,,-48.612324189041495,,,,,,83590482.21823,163176334.9206358,13091,17071,5837840.27676632
2016-09-01,4893,279529,1611239765,1611239765,6165,1.52375251118,122879829.498700188202857396736,,11.62398625528302773,0.52094925,34188.90625,50237.889300556205132234375,0.0025679221446488513,1.4694207803315207,,-45.33678582592708,,,,,,83624671.12448,163363270.4411483,15357,20156,12363286.8392384
2016-09-02,3728,279838,1611239765,1611239765,6058,1.473946274325,117225224.122761106466394721296,,24.805842225735254482,0.56538613,33787.5,47344.25335071621272625,0.0024291299569786312,1.4012357632472427,,-46.228614455903305,,,,,,83658458.62448,163816287.85248795,22958,19687,5785651.97734446
2016-09-03,3214,280110,1611239765,1611239765,5893,1.428837372122,112749744.068969000283959617596,,8.197930918316460486,0.53288258,32461.40625,43732.5249317659579524375,0.002243959694981297,1.3472159707118652,,-42.73922639416516,,,,,,83690920.03073,163796202.29422063,12484,16729,4172512.90518968
2016-09-04,3132,280339,1611239766,1611239766,6161,1.505983426588,121021407.920744249884842332016,,8.923537164376813192,0.54558816,33774.53125,48820.020725334618049125,0.0023675288496839714,1.4454684911529192,,-44.695732505945635,,,,,,83724694.56198,164068753.63461852,12763,16893,3462922.16663589
2016-09-05,3446,280593,1611239766,1611239766,6125,1.426499849623,122180403.339204249676564561716,,9.369393279649560537,0.5953134,33558.59375,48952.8179658675130359375,0.00240108970172709,1.4587267371973092,,-45.579688672618055,,,,,,83758253.15573,164201311.70283058,13993,18610,4168089.37087938
2016-09-06,4335,281131,1611239766,1611239766,6066,1.437236172056,123481182.317559030423994923024,,9.439500470664319295,0.60068733,32971.40625,48589.195917658381248375,0.0024040582419519183,1.4736767837331288,,-31.163921969524388,,,,,,83791224.56198,164066494.41235715,14696,19288,2419498.66054617
2016-09-07,6897,282782,1611239766,1611239766,6100,1.427113269441,123986041.721938441149709023188,,12.182672881077182611,0.60532903,33533.75,49600.10634470083437025,0.0024024794136354223,1.4791100412182006,,-31.51677900574596,,,,,,83824758.31198,164281823.22666943,18314,24982,2708146.83820075
2016-09-08,4434,283285,1611239766,1611239766,6032,1.412202103899,122503329.478453971780391308664,,11.166778827615655245,0.60566629,33389.0625,48776.07546167848579171875,0.0023167703173582696,1.4608399221055843,,-24.728949593624638,,,,,,83858147.37448,164092391.0155382,16044,21853,2470077.9544832
2016-09-09,3793,283710,1611239767,1611239767,5992,1.358539614603,117137776.646684239040870255077,,9.915167772817350646,0.58185452,33401.40625,46638.386367428523252828125,0.0022413317072819215,1.3963000844441549,,-16.95535984400755,,,,,,83891548.78073,164009112.26083478,15051,20377,2164704.46628327
2016-09-10,3182,283999,1611239767,1611239767,6029,1.385464512185,118957169.798229069782695891408,,8.272387836517367722,0.58860604,33043.90625,46837.398201490892937125,0.002268784677997407,1.4174292181781896,,-23.577243478606185,,,,,,83924592.68698,164096417.1963842,12796,17408,1388758.32891384
2016-09-11,3407,284329,1611239767,1611239767,5953,1.31364244182,111740868.721443885459585607443,,9.678866894485752918,0.56886951,32813.90625,43672.792422993706749515625,0.002188130825254471,1.3309233009402441,,-27.685661978554442,,,,,,83957406.59323,163934195.46334326,14402,19611,3992436.21435707
2016-09-12,3225,284629,1611239767,1611239767,5946,1.306389972516,111185336.49355107306249582978,,10.799453630789784478,0.54724261,32936.09375,43600.37772467109282046875,0.002178329918130262,1.323787151433861,,-29.310823425930433,,,,,,83990342.68698,163891255.88142404,14818,19403,1599548.52384052
2016-09-13,3356,284992,1611239767,1611239767,5959,1.273828871795,107969656.638814312193861909028,,9.801042306801975079,0.53483515,33528.59375,43083.8367667548911154375,0.0021110562275367347,1.2849878849080836,,-33.67726900220127,,,,,,84023871.28073,164250262.77179343,14324,19097,1484596.27568199
