time,AdrActCnt,AssetEODCompletionTime,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
2019-09-25,2895,1614335590,228862,3006562041.8050603802325,0.01834217658919992,0.2940591792134796011457749478,0.00005,0.000801592923782625,3088.49237844,49514.2727142814625559321,0,0,0,0,0,0,320.59848692,66.31438704632525,0.0019030814888053424,16.0318584756525,,-38.53862701388344,187536713,286373,3.31450231,44786,584958.1974021,9377967.03492326509160237025,12.55273868,201.2437299996089749887,0.7047245,11.29804344832497023625,2.336310965124757,,0.04709635022661096
2019-09-26,3809,1614335590,226508,2868914395.6695582120761,0.02657740673733324,0.406578016477767940214767113228,0.00005,0.000764894070546485,4093.26614383,62618.300051684852734218751,0,0,0,0,0,0,371.09220442,64.01669102499841,0.001890565678167112,15.2978814109297,,-40.2254939929343,187536713,266878,3.08886574,38752,505364.19457911,7731001.518001226735045298567,12.27013002,187.706993942648468079594,0.7371242,11.27643859672642636874,2.33884642642653,,0.04742649972031427
2019-09-27,2408,1614335590,230389,2935449493.9870982067368,0.0008077706447764576,0.01264376394645823036884232251136,0.00005,0.00078263329004468,112.8641378,1766.62462988940263353808,0,0,0,0,0,0,163.65169742,65.84693027056682,0.0019119441942472052,15.6526658008936,,-33.28266812287385,187536713,246054,2.84784722,35934,1145950.30763141,17937177.189785671507677427976,31.24461973,489.061590709696426190728,0.67849,10.620177219248298664,2.3448332230784956,,0.04607340408618971
2019-09-28,2240,1614335590,231505,2951460266.3668012647666,0.0005781923025293323,0.00909961350999287937187244773686,0.00005,0.00078690199352241,73.64608815,1159.04507160724271720883,0,0,0,0,0,0,711.07501258,66.73162916995425,0.0019188100633584567,15.7380398704482,,-27.703181561527977,187536713,214625,2.48408565,34543,263736.89087913,4150701.703963794165405126066,7.0735853,111.32436747841629193146,0.67849,10.678102671700399218,2.346136129869497,,0.04469633381887188
2019-09-29,3040,1614335590,232613,2861751791.7901944065125,0.0005615737030884704,0.00856943968638121964777908396,0.00005,0.000762984416760625,79.71033299,1216.354838523407117410375,0,0,0,0,0,0,526.551443,65.33755541002266,0.0018922032462752164,15.2596883352125,,-31.188742731254944,187536713,241438,2.7944213,39992,356160.2868882,5434894.9752938030501107425,8.48021733,129.405473470667891732625,0.6230328,9.50728635061478247,2.3479445269880928,,0.04448705921159892
2019-09-30,2785,1614335590,232001,2961868780.569817632969,0.0005647949386056578,0.0089201120640306022864580739714,0.00005,0.00078967705394565,79.66658527,1258.21748707847031341151,0,0,0,0,0,0,226.45065125,68.53567439459549,0.0019068877323030779,15.793541078913,,-25.39002907530791,187536713,242860,2.81087963,37286,828157.09278467,13079533.06468785047938666371,21.60881143,341.27965098618976637559,0.6145056,9.7052194368220804128,2.352240785198707,,0.044802307960761865
2019-10-01,3993,1614335590,231607,2967028341.8259733525822,0.0006021268507695304,0.00952628103067805763275235316976,0.00005,0.00079105266759847,94.7386387,1498.86505736565292005578,0,0,0,0,0,0,171.14361664,68.97637850557648,0.0019028150298961433,15.8210533519694,,-26.433465595897026,187536713,262706,3.0405787,44604,1095785.61377227,17336482.657811618608367608538,24.01342299,379.917646288198551736506,0.287245,4.544518470086450303,2.3579521720632948,,0.04459826581716187
2019-10-02,4243,1614335591,231627,2976982157.2521045667743,0.014593705310932764,0.2316623749230483484571709089604,0.00005,0.000793706498751555,2116.55426865,33598.457559756992621505015,0,0,0,0,0,0,375.56811948,70.22033973655685,0.0018982447399181804,15.8741299750311,,-30.259628325077447,187536713,244664,2.83175926,41334,499341.40645849,7926610.388036904219978609039,11.40254263,181.005443754452953325793,0.41362136,6.565879229089129624296,2.3604653476951096,,0.0428640619296735
2019-10-03,2544,1614335591,230368,2944508344.6320437471849,0.006761066805336128,0.1061553085177884216156871598144,0.00005,0.000785048510643365,1101.09381778,17288.241234536114637520594,0,0,0,0,0,0,893.15896124,70.03167539540864,0.001902147280523436,15.7009702128673,,-29.9034183191839,187536713,270609,3.13204861,44788,209970.14097063,3296734.928971409500137387399,4.04980316,63.585838783135864200668,0.4599845,7.22220293288065855685,2.361432532098283,,0.04285755531294567
2019-10-04,2279,1614335591,231122,2938611269.8931511663413,0.0005071397465199997,0.00794663909105854440564386062297,0.00005,0.000783476265229505,77.00714195,1206.665359419686817264695,0,0,0,0,0,0,1030.95151163,70.67250062354677,0.0019189477790765679,15.6695253045901,,-27.73058349341721,187536713,250445,2.89866898,41799,181906.43389542,2850387.468992029966349367342,3.80580866,59.635215102298140330266,0.311576,4.8822480163029649976,2.3622807873209815,,0.04271156173137191
2019-10-05,1983,1614335591,231769,2943512078.6925603851556,0.0004965367038936318,0.00779347020668479180115173581816,0.00005,0.00078478289173506,75.76157028,1189.127684134547586600336,0,0,0,0,0,0,1043.6702906,74.79218845339574,0.0019278265746726577,15.6956578347012,,-31.150515788920526,187536713,265996,3.07865741,37065,179689.61528323,2820346.717934673436560420876,4.20140245,65.94377528107531669794,0.5087205,7.9847029014981118146,2.363111157968337,,0.04121616036310089
2019-10-06,2103,1614335591,231109,2821969398.9828648674003,0.0004640074280980189,0.00698217827350611226462061208559,0.00005,0.000752377855471655,74.95483192,1127.887113944159056984552,0,0,0,0,0,0,985.58205743,72.64611779105007,0.0019157612494736973,15.0475571094331,,-32.169348460395845,187536713,286284,3.31347222,38378,190280.1614404,2863251.59606656903772343724,4.46628043,67.206609837168422924233,0.58696,8.832314120952852376,2.3640251491941107,,0.04148995706660349
2019-10-07,2328,1614335591,173255,3021151779.261474725776,0.013825136182410765,0.22271817665921485400361392328,0.00005,0.0008054827587976,2069.52611055,33339.3520185896184534936,0,0,0,0,0,0,692.13464469,78.37545424102133,0.0019583770110122136,16.109655175952,,-28.30578609619491,187536713,256928,2.9737037,40941,270954.0902759,4364976.9628585179067251568,6.07262318,97.82786544329309376736,0.3583424,5.7727724989230619648,2.3653508590335437,,0.04384137286814095
2019-10-08,2396,1614335591,224970,3000236448.4069534842012,0.0005544444660974908,0.00887007386016851712005385522192,0.00005,0.00079990642909662,86.15179892,1378.267556686944869833008,0,0,0,0,0,0,793.6633044,78.39886969671564,0.001953345996493283,15.9981285819324,,-28.682775781981473,187536713,256697,2.97103009,42650,236292.53357128,3780238.335023915727055541472,5.02342635,80.36542066916735207874,0.340867,5.4532340953375513908,2.366493297388673,,0.043812879934273866
2019-10-09,2835,1614335591,227769,3340999648.8793088803639,0.013031167068399232,0.2321525417799630889351216781696,0.00005,0.000890758826747515,2079.16179926,37040.634498541798022676778,0,0,0,0,0,0,470.08550379,87.65553376258876,0.0020719340331537568,17.8151765349503,,-19.619896982383473,187536713,277523,3.21207176,37963,398941.70631958,7107216.925237615424251216874,9.9912982,177.99674124633116947946,0.6055509,10.78799618439803562027,2.3685158328564,,0.04888916970815183
2019-10-10,3790,1614335591,225420,3303225608.8738060157913,0.01728368921831924,0.304430657488212496830593929524,0.00005,0.000880687721362005,2534.03081105,44633.796416894758816083105,0,0,0,0,0,0,79.58195096,86.95854997817202,0.002053342136581243,17.6137544272401,,-18.95319965842868,187536713,255969,2.96260417,36164,2356523.19062457,41507220.781757485950540349257,64.4516251,1135.23509694794415288651,0.4766405,8.39542871707693488405,2.3809444850007497,,0.04884045003516018
2019-10-11,2515,1614335591,226609,3123759485.2674319033652,0.027477274881414875,0.45768317396135798712737892095,0.00005,0.00083283945721802,4082.5460246,68002.10830390898652966584,0,0,0,0,0,0,566.3947877,83.0339510850172,0.002009298244122333,16.6567891443604,,-19.564263704062824,187536713,263826,3.05354167,35974,331106.0007464,5515162.83886522201975060256,8.45485921,140.830807106223547499284,0.4042124,6.73288071633586374896,2.38256632800149,,0.04908003204063437
2019-10-12,2861,1614335591,230947,3241576956.2800785401968,0.0005894102270863381,0.01018797108766048258169177552816,0.00005,0.00086425129896568,82.38245685,1423.98290689193164461816,0,0,0,0,0,0,588.28900126,86.79090967078233,0.0020765911614529123,17.2850259793136,,-16.902064605650555,187536713,245716,2.84393519,35580,318783.30650198,5510177.734658214359857440928,8.1142699,140.25536602466236714064,0.69295,11.97765875236535912,2.384105790426088,,0.04970418322985574
2019-10-13,2808,1614335591,224235,3430403340.6619208541127,0.0005619527684650103,0.01027918546400344695562493922937,0.00005,0.000914595144008395,79.74615542,1458.708930009414989095018,0,0,0,0,0,0,594.20919298,92.819602564302,0.0022061693282676076,18.2919028801679,,-12.046598877935057,187536713,253789,2.93737269,33512,315607.22253383,5773056.662868356327093830057,8.61419026,157.569931627208271344654,0.700748,12.8180143594718955892,2.385645108991963,,0.05100496314847942
2019-10-14,2876,1614335591,229158,3455601454.6891376865144,0.000585215818949027,0.0107833426475132510649657191976,0.00005,0.00092131332564444,80.78845859,1488.629669144820520074792,0,0,0,0,0,0,49.01553833,92.37590507393462,0.002207698671929721,18.4262665128888,,-12.33861978577722,187536713,246334,2.85108796,33475,3826066.57748188,70500122.452737426704868454944,113.52258587,2091.797422472924259761256,0.57375,10.572070411769949,2.405908706989591,,0.050975015330153375
2019-10-15,3249,1614335591,224172,3452094216.3203490234968,0.007460242557677807,0.1373248990756625096370632619752,0.00005,0.00092037824517068,1085.99496936,19990.522883274863891407296,0,0,0,0,0,0,281.65305609,93.09595138781785,0.0022556320438635595,18.4075649034136,,-9.837239575056849,187536713,258717,2.99440972,34887,665842.98996425,12256548.0532499021853669638,18.1356313,333.83281021912916100568,0.583704,10.7445692643821319744,2.409282434507087,0.04625461859032136,0.0507621265466733
2019-10-16,2796,1614335591,229095,3330139201.0722983416633,0.007386924695448861,0.1311715829405802836715640369101,0.00005,0.000887863274289205,1083.41069738,19238.411383515156257115658,0,0,0,0,0,0,251.48264785,106.68127661640415,0.0022185888472125393,17.7572654857841,,-12.286414588797577,187536713,260897,3.0196412,36092,745724.26607343,13242023.771857397411591726463,19.95634765,354.370163347653632442365,0.485552,8.6220757711534413232,2.4131230931599044,0.04567851441075735,0.051103077388731204
2019-10-17,2788,1614335591,228732,3427693822.478721207095,0.014565031450545189,0.2691711305145700086494433391374,0.00005,0.00092403209505083,2066.09340635,38182.73237680592662189541,0,0,0,0,0,0,45.44606666,109.75932962509397,0.0022893361670513084,18.4806419010166,,-12.599932673411487,185474825,251712,2.91333333,33080,4081207.43183211,75423333.071456841306609523026,122.55089149,2264.819140277032667288734,0.575537485,10.636302160896712907251,2.4618066438193997,0.045741823245383284,0.0509914518172721
2019-10-18,2928,1614335591,229691,3383440545.11535694311,0.021314892809410204,0.3888272844907456450088687830032,0.00005,0.00091210236891054,3109.01158007,56714.736543042960197538756,0,0,0,0,0,0,604.9256205,111.09893786347106,0.0022919068325012006,18.2420473782108,,-17.457711725565282,185474825,261773,3.02978009,32859,306607.65343017,5593151.340395198247937339836,8.30635847,151.524984750142572025476,0.6963138,12.70218932970199934904,2.4632782108258335,0.04570057510018797,0.05017119801830093
2019-10-19,2532,1614335591,230794,3367410864.2942289840925,0.0004967266076976673,0.00901838066349512532836812564757,0.00005,0.000907781113769545,79.88208287,1450.308923159193835443883,0,0,0,0,0,0,819.18486079,112.944734083981,0.0022841635580128283,18.1556222753909,,-15.7930890912137,185474825,284186,3.28918981,35682,226413.88272455,4110684.932651582856108276595,5.55894466,100.926099496761292967594,0.68259955,12.393019595151804414095,2.4643476511848648,0.04569300455882861,0.050052086121363304
2019-10-20,2263,1614335591,230903,3414269658.5054074502775,0.0005523115433987095,0.01016709704224552529495215081065,0.00005,0.000920413230880635,88.90172296,1636.526441209374591977592,0,0,0,0,0,0,752.52228129,118.10821404494247,0.002241163465809463,18.4082646176127,,-13.40251997314481,185474825,281499,3.25809028,37322,246470.87483242,4537101.084449685595492963734,5.68909813,104.726423812605576634251,0.7040999,12.96125727643464030873,2.465492434690919,0.0455824298309501,0.05015007452322913
2019-10-21,3457,1614335591,228189,3384718137.8435866815075,0.05185170356017796,0.946238399298790111792808908716,0.00005,0.000912446780268855,8280.40594831,151108.594937090689660657701,0,0,0,0,0,0,348.7943675,125.55923616141637,0.0022223213939216897,18.2489356053771,,-12.953179605614846,185474825,269717,3.12172454,34395,531759.80543534,9704050.446917375273910366714,14.38180278,262.452592821453359728338,0.6991932,12.75953168251755175572,2.4681594387247436,0.04557585037553582,0.0501266881843454
2019-10-22,3593,1614335591,225005,3370744743.595418767205,0.00561995141737425,0.10213473283706226220055858445,0.00005,0.00090867985549937,1092.01837986,19845.902072276818773013764,0,0,0,0,0,0,324.70537145,129.40077473154557,0.002263436575102279,18.1735971099874,,-10.841858807341461,185474825,325275,3.76475694,39390,571209.59894199,10380933.116529211280702230926,13.73828657,249.674085104730710289218,0.67216,12.215565033449130784,2.4710770913388584,0.0454266590628345,0.049930200486214764
2019-10-23,2836,1614335591,227268,3086570723.47970514919,0.005940424804008572,0.0988573046777940011163049461904,0.00005,0.00083207268789166,1096.60835924,18249.157300745797749598768,0,0,0,0,0,0,347.84116762,121.80495793049052,0.002231345367244409,16.6414537578332,,-13.774008781405083,185474825,315676,3.65365741,40628,533217.00323073,8873506.102154589303444454236,12.29451892,204.598668081985375604144,0.6935,11.5408481810573242,2.473770188446417,0.04585762794321816,0.051453596384062765
2019-10-24,4198,1614335591,228335,3160488578.7914754249575,0.0007736360362629192,0.01318274788371124678025994877752,0.00009284,0.001581992379046593404,127.40857154,2171.040383471485272585374,0,0,0,0,0,0,181.42399366,126.8752887972625,0.00228590534774985,17.0399868488431,,6.574485427613127,185474825,254138,2.94141204,48544,1022327.98023737,17420455.338449113438247886647,20.40435943,347.690016346267692075433,0.757392,12.9059497194189731952,2.479110585581261,0.04587310015771356,0.03828749372122118
2019-10-25,3010,1614335591,227239,3445141599.449726500305,0.01761409474628791,0.327176750521723661192600336214,0.00005,0.00092873563823277,3068.12870747,56989.609466248682701955838,0,0,0,0,0,0,329.45404002,140.78884753930237,0.002145714757451781,18.5747127646554,,15.861257089218444,185474825,305777,3.53908565,37822,562976.32589458,10457123.546792853528410427732,14.08119437,261.554140806032753470098,0.44491237,8.264119478192086247298,2.481982020739869,0.0463089760663253,0.04125384662731748
2019-10-26,2713,1614335591,229112,3495664025.60935668429,0.0003409794720518028,0.00642647687589276930092648033136,0.00005,0.00094235539125306,62.53836301,1178.667270852288901066212,0,0,0,0,0,0,214.3363204,145.14231834135495,0.002037602982268713,18.8471078250612,,23.2007708701136,185474825,334254,3.86868056,33087,865344.82188058,16309247.163841669636637591496,25.5800724,482.11038269567203043088,0.470005,8.858234913317889306,2.4865452699871744,0.0462020637727857,0.040104030935604426
2019-10-27,3447,1614335591,229883,3582512663.5259953828975,0.0004082807117362193,0.00788608815276365472939172414759,0.00005,0.000965767905031315,59.92825943,1157.535791237684951881009,0,0,0,0,0,0,660.17272348,151.99198700758697,0.0020208247293401695,19.3153581006263,,23.399798771169074,185474825,254268,2.94291667,30533,280948.93715408,5426629.329121408395387600304,8.54264858,165.004316450506758805654,0.429048,8.2872157623575127624,2.487951566982425,0.04621351041206367,0.0401272749403868
2019-10-28,2951,1614335591,227802,3724945558.099379134765,0.012281519932673637,0.2466533833900188342615373978554,0.00005,0.00100416473181721,2079.92452667,41771.737090472359964199814,0,0,0,0,0,0,213.19050393,160.50736139298394,0.00215504997662186,20.0832946363442,,27.609885358437918,185474825,297834,3.44715278,38523,869995.71547,17472380.286141085744184774,21.6782847,435.37137884065253479374,0.08939,1.795245707542808038,2.4924541325547214,0.04630362174452017,0.04054730600291718
2019-10-29,6561,1614335592,227591,3844309347.1740508434625,0.000478928452160613,0.0099266794038956219649025428285,0.00005,0.001036342626869725,87.99208773,1823.799026837189949619485,0,0,0,0,0,0,467.37667368,168.41470719941614,0.0021976881925178625,20.7268525373945,,35.82749583139416,185474825,318753,3.68927083,48551,396842.2804253,8225291.42697854902361388085,7.39135233,153.199469795837249704185,0.06553436,1.35832101585252462502,2.4943889371667254,0.0460841711927455,0.040075966380791986
2019-10-30,5695,1614335592,227440,3713516954.27089152431,0.00042182388139235005,0.00844562131419639053870778446734,0.00005,0.00100108382748734,75.61741445,1513.98741364604981816126,0,0,0,0,0,0,293.90464973,166.88237397779235,0.0021803324137930975,20.0216765497468,,26.77129498513201,185474825,270933,3.13579861,50609,631071.42118451,12635107.874745289806396582068,11.72244838,234.703069835463365070184,0.16434,3.290362324185389112,2.497587545872125,0.046148517872626256,0.040616820255334155
2019-10-31,2392,1614335592,227724,3697542731.8433982945825,0.0005141638844780047,0.01025014006093826993056064836407,0.00005,0.000996777522729405,84.24420998,1679.454698563204350809238,0,0,0,0,0,0,437.74587258,169.3566245143646,0.002177492805953638,19.9355504545881,,26.006467528323757,185474825,250751,2.90221065,45679,423704.33765091,8446779.201067548664985640171,8.5047012,169.54589987379595957572,0.20922,4.170915866108922282,2.4996820956104013,0.046099106241334974,0.04066350109373614
2019-11-01,2682,1614335592,228276,3710700762.4953732182725,0.0005041123497824931,0.01008552012771130226170806750903,0.00005,0.001000324643114065,76.11945248,1522.883282721880599742624,0,0,0,0,0,0,396.38160256,171.890498683242,0.00216254116306254,20.0064928622813,,26.032059040401702,185474825,260934,3.02006944,34454,467919.86257717,9361435.390769798386503497921,12.69050937,253.892585129618957225781,0.5428,10.85952432564628964,2.502039498076782,0.04609859867377486,0.04066276780560969
2019-11-02,2078,1614335592,230170,3747433134.82572010694,0.00040860606513023974,0.008255696737062923072364237697168,0.00005,0.00101022689597516,64.54423126,1304.086367977853805110032,0,0,0,0,0,0,781.89196371,175.4675954409582,0.002172486379310341,20.2045379195032,,28.68337208196932,185474825,276187,3.1966088,35995,237212.85498293,4792776.123496222791350080376,5.74050092,115.984168515083005542944,0.50492,10.201675286315555744,2.5031535540166074,0.046036309552070595,0.040510333215346604
2019-11-03,1845,1614335592,230104,3735027271.638974225085,0.00039824482027589806,0.008019715152821635893420583191228,0.00005,0.00100688254366569,58.02227909,1168.432399188395536748442,0,0,0,0,0,0,767.48230417,179.1060078934643,0.002186584244816913,20.1376508733138,,28.514747459610934,185474825,260483,3.01484954,31828,241666.5817464,4866597.25095615279795922032,6.8422216,137.78626977864654593808,0.41624,8.382095799508136112,2.504327698426893,0.04589761625625818,0.040522658759896274
2019-11-04,1936,1614335592,228291,3832258538.5720381915575,0.011954200772002554,0.2469962593592485574009176898694,0.00005,0.001033093989594555,2062.87665622,42622.909496315901838377642,0,0,0,0,0,0,701.56836615,185.96721231108816,0.002193787400919779,20.6618797918911,,31.640737900199277,185474825,312193,3.61334491,34595,264371.70481142,5462416.385190877990170676362,6.83227986,141.167745171878553843246,0.454439,9.3895639907471995929,2.5056020639458123,0.04590989311518058,0.040623147365141804
2019-11-05,2180,1614335592,227505,3839736045.1622989136625,0.0003943052814024945,0.00816298493231640252733633107225,0.00005,0.001035109763592525,65.79417356,1362.08382878914317937278,0,0,0,0,0,0,405.58422926,195.28287846819916,0.0022186976058021332,20.7021952718505,,37.57844626402904,185474825,283106,3.27668981,38844,457302.85257881,9467172.952460786612925787905,10.98295556,227.37129066517616046378,0.37121,7.684861906863624105,2.5079022247673985,0.045363836734145305,0.03948336886978611
2019-11-06,2311,1614335592,227649,3836364545.954093831085,0.014288165687702085,0.295536670656074602883346842073,0.00005,0.00103420088034969,2064.49706021,42702.093542970579235696698,0,0,0,0,0,0,745.90939648,227.54843707816815,0.0022110277819988285,20.6840176069938,,28.39516042447805,185474825,243017,2.81269676,32722,248655.97065234,5143204.475057134168732335492,6.61392377,136.802515709994812062626,0.41704,8.626062702820694352,2.5090690721474225,0.04524940589004981,0.037996565493466083
2019-11-07,2029,1614335592,229109,3777922257.672771077585,0.00043489194292887514,0.008858280097439390388734884256932,0.00005,0.00101844610385069,67.48348746,1374.565897557877926546948,0,0,0,0,0,0,871.86831273,230.0598030048301,0.0022114296890139605,20.3689220770138,,27.320654867204812,185474825,272230,3.15081019,32234,212732.6137348,4333134.03240361685324914024,5.66000547,115.288210373901869265486,0.4541625,9.2508005728017799425,2.510052734573391,0.04462786306583289,0.038143785049528776
2019-11-08,1836,1614335592,229347,3650934062.01628274748,0.00031959988489633546,0.006291086167540605222907435638624,0.00005,0.00098421283374072,49.31266424,970.683140219101371517056,0,0,0,0,0,0,1038.58041585,226.30953654141607,0.0022390523236250647,19.6842566748144,,10.491505016508182,185474825,267242,3.0930787,35946,178584.94361045,3515311.86828535364671965048,4.48904022,88.363419914045302635168,0.30618,6.026925708694672992,2.510922734259853,0.04462026106904678,0.03393818363702188
2019-11-09,2755,1614335592,231101,3661118008.1030066652725,0.0003391873109375577,0.00669527399307979620852310271301,0.00005,0.000986958205272065,44.90941753,886.474362504452286605989,0,0,0,0,0,0,1794.58062502,230.94517924248444,0.002240341250730568,19.7391641054413,,12.066761160892556,185474825,236182,2.73358796,30718,103352.74014123,2040096.698394769410773474799,2.95001321,58.230794865409667879573,0.3754305,7.41068424968787997965,2.511411310031167,0.043707128288776605,0.0338250273293688
2019-11-10,1681,1614335592,231441,3792513100.319571521015,0.00041961685650450294,0.008580153265588713756787159662948,0.00005,0.00102237947934971,54.42011012,1112.760077012789683801304,0,0,0,0,0,0,1206.95294624,245.2704838462515,0.0022611784453535977,20.4475895869942,,22.75829038705986,185474825,221018,2.5580787,29861,153671.9601018,3142221.17119055384258800956,4.79788234,98.105128975007365862428,0.54334786,11.110154044251582402412,2.5121837575298054,0.043787436451319765,0.03234176077615501
2019-11-11,2490,1614335592,229733,3724671161.3953566988025,0.00036928076722259116,0.007415828127250892332185324060652,0.00005,0.001004090760402485,53.17162983,1067.782844556883084642551,0,0,0,0,0,0,993.22044697,245.92702596396248,0.0023047556503145478,20.0818152080497,,16.180416691784256,185474825,243291,2.81586806,37038,186740.8444577,3750095.13019468339267114769,4.64651123,93.310379882987717448131,0.38664,7.764433032040336008,2.5131116326891774,0.042605217370232526,0.03213150029952034
2019-11-12,2727,1614335592,228106,3865705091.44425317098,0.0004543874228069551,0.00947043769327227505788903629144,0.00005,0.00104211045661972,67.31022649,1402.893817253413460007656,0,0,0,0,0,0,461.83965638,258.1910086005029,0.0023714083960105583,20.8422091323944,,13.942268712740361,185474825,251974,2.91636574,36371,401600.04113777,8370232.044971596620340376488,10.32631614,215.223240557099689565616,0.41644,8.679529571094323936,2.5151365891454165,0.042664816393194846,0.031237759358997228
2019-11-13,2626,1614335592,223087,3952178936.104797977745,0.00043898357445623204,0.009354054579978239706022605471144,0.00005,0.00106542193424493,63.28957888,1348.602110957533409501568,0,0,0,0,0,0,767.55308562,267.89669578538206,0.002430602980713035,21.3084386848986,,15.641650303895135,185474825,248526,2.87645833,35205,241644.29597721,5149062.664385868710756760906,6.05353304,128.991337609847824149744,0.36308,7.736667917712983688,2.5162856110177474,0.04264924897889818,0.031402761123076765
2019-11-14,2375,1614335592,221865,3939911186.384181822735,0.0003390108227653603,0.00720136834159864172998790511474,0.00005,0.00106211481433779,56.58938159,1202.088410419064029345722,0,0,0,0,0,0,605.78804548,270.62315122760094,0.0024570532670952685,21.2422962867558,,15.39981740233609,185474825,299789,3.46978009,32604,306171.1540598,6503778.36899622752014119684,8.72029481,185.239086061878874477398,0.3744,7.95311572976137152,2.517818522516714,0.041650580371901495,0.031418552886971006
2019-11-15,2132,1614335592,224852,3759741756.7380305093675,0.0060074834744537845,0.12177710086432247053228677934255,0.00005,0.001013545034140895,1061.72658437,21522.154144071749713696223,0,0,0,0,0,0,721.40536361,261.2320174347774,0.002394423939216832,20.2709006828179,,14.15553086732941,185474825,313137,3.62427083,34782,257102.08761519,5211690.883392662522020043901,6.69759005,135.766182717779373001895,0.46478,9.421509219360103562,2.519074518186188,0.04175857893023518,0.03196096618236097
2019-11-16,1744,1614335592,227376,3731501120.594576096805,0.00041111777203566295,0.00827113020350563359793781315643,0.00005,0.00100593196963377,65.54368416,1318.649746082450635001664,0,0,0,0,0,0,888.16701452,262.713722886903,0.0023731274458471696,20.1186393926754,,8.863314923972943,185474825,287180,3.32384259,31160,208828.76977793,4201350.713978204541326573922,5.60872894,112.839994995122540006076,0.588747805,11.844804782024174827497,2.5200167915847635,0.041760477734327596,0.031310442388121244
2019-11-17,1918,1614335592,227754,3717363057.33645604342,0.0004544484267051549,0.00910824308850765583043515250424,0.00005,0.00100212065366188,77.40347383,1551.352395804396444972008,0,0,0,0,0,0,1184.60508849,267.8182982596115,0.00235650007649737,20.0424130732376,,9.869318162046039,185474825,302645,3.50283565,32677,156571.01830971,3138061.024260655340789217096,3.37631332,67.669466224114244404832,0.399663,8.0102109360893589288,2.5206116312902083,0.041022993786307096,0.031194950382044555
2019-11-18,2724,1614335592,227621,3539516245.7887327749875,0.00047558089028736317,0.009075766953055709278911973036655,0.00005,0.000954177001053575,81.20733934,1549.72351029962405090281,0,0,0,0,0,0,681.17020816,258.1438703882671,0.002331943801877586,19.0835400210715,,5.110911273684891,185474825,296778,3.43493056,35934,272288.51581896,5196228.78890928337947921564,6.66415571,127.175682198437157043265,0.28386,5.41705367038135599,2.5219027486769563,0.04109030410289116,0.0325967770191568
2019-11-19,2641,1614335592,221249,3420438150.112866093985,0.00045064815092321896,0.008310637994647514821181745261968,0.00005,0.00092207612276029,66.23446263,1221.464329899634409059254,0,0,0,0,0,0,564.2828282,253.22516929221138,0.002272013045389022,18.4415224552058,,0.18066796780657612,185474825,242407,2.80563657,36091,328691.24440967,6061566.964610467182239360086,8.32642289,153.551914697474572780762,0.445,8.206477492566581,2.523522962787759,0.04114424031698516,0.0331541778325853
2019-11-20,2283,1614335592,228260,3351293098.369927888285,0.0004371118267453421,0.00789805219219124017715681353258,0.00005,0.00090343611279049,62.92705569,1137.011491638485710647762,0,0,0,0,0,0,442.25146524,250.02940597814992,0.0022371819440675654,18.0687222558098,,-0.9875280041768538,185474825,233365,2.7009838,36057,419387.70039135,7577799.87587407811427116523,10.87727117,196.538391671857302543466,0.47970176,8.667597867063131285248,2.5256375450053508,0.04076632120157657,0.033329658178427486
2019-11-21,2306,1614335592,227693,3106895141.337783076715,0.0005431072522497033,0.00909760816994930142197357342766,0.00005,0.00083755171121951,89.59314476,1500.777834145505511325352,0,0,0,0,0,0,470.75174257,235.00804074452927,0.0022005285869774707,16.7510342243902,,-7.82763520610581,185474825,284252,3.2899537,33303,393997.10765946,6599859.034714364668767761292,10.99273609,184.139698463279309782318,0.53774336,9.007757427298580099072,2.527611349751621,0.04102385450272963,0.03606206570645373
2019-11-22,2503,1614335592,228325,2869007340.409793179425,0.02313125950826368,0.35780464180048327827459783552,0.00005,0.00077342230688445,4083.06053461,63158.60195653843800991629,0,0,0,0,0,0,307.28179926,222.36584873533772,0.002125509384363659,15.468446137689,,-7.048708828049721,185474825,326848,3.78296296,31922,603598.47361039,9336730.47783361298688098871,17.83519761,275.88279358532458372329,0.63908123,9.88559358386303547747,2.530680958676114,0.04131365001177576,0.03540191688368723
2019-11-23,1910,1614335592,230532,3022092528.69509776004,0.00048109213089191484,0.007838826290211945886090772764608,0.00005,0.00081469076158856,66.79868019,1088.405352742035116052528,0,0,0,0,0,0,493.42941537,239.14039532257,0.002224461385154886,16.2938152317712,,-4.378944794329803,185474825,252695,2.92471065,29163,375889.27457972,6124670.387606468668271200064,11.99440576,195.434631268332216282112,0.92507625,15.073021492799782554,2.5325668903932352,0.041526123790034765,0.03648288772290203
