time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2018-04-06,0,0,1626362743,1626362743,,,,0,,,,,,,,,,,0,0,0,
2018-04-07,0,0,1626362750,1626362750,,,,0,,,,,,,,,,,0,0,0,
2018-04-08,0,0,1626362756,1626362756,,,,0,,,,,,,,,,,0,0,0,
2018-04-09,0,0,1626362762,1626362762,,,,0,,,,,,,,,,,0,0,0,
2018-04-10,0,0,1626362775,1626362775,,,,0,,,,,,,,,,,0,0,0,
2018-04-11,0,0,1626362781,1626362781,,,,0,,,,,,,,,,,0,0,0,
2018-04-12,0,0,1626362788,1626362788,,,,0,,,,,,,,,,,0,0,0,
2018-04-13,0,0,1626362794,1626362794,,,,0,,,,,,,,,,,0,0,0,
2018-04-14,0,0,1626362801,1626362801,,,,0,,,,,,,,,,,0,0,0,
2018-04-15,0,0,1626362807,1626362807,,,,0,,,,,,,,,,,0,0,0,
2018-04-16,0,0,1626362820,1626362820,,,,0,,,,,,,,,,,0,0,0,
2018-04-17,0,0,1626362827,1626362827,,,,0,,,,,,,,,,,0,0,0,
2018-04-18,0,0,1626362834,1626362834,,,,0,,,,,,,,,,,0,0,0,
2018-04-19,0,0,1626362842,1626362842,,,,0,,,,,,,,,,,0,0,0,
2018-04-20,0,0,1626362850,1626362850,,,,0,,,,,,,,,,,0,0,0,
2018-04-21,0,0,1626362857,1626362857,,,,0,,,,,,,,,,,0,0,0,
2018-04-22,0,0,1626362870,1626362870,,,,0,,,,,,,,,,,0,0,0,
2018-04-23,0,0,1626362878,1626362878,,,,0,,,,,,,,,,,0,0,0,
2018-04-24,0,0,1626362887,1626362887,,,,0,,,,,,,,,,,0,0,0,
2018-04-25,0,0,1626362895,1626362895,,,,0,,,,,,,,,,,0,0,0,
2018-04-26,0,0,1626362902,1626362902,,,,0,,,,,,,,,,,0,0,0,
2018-04-27,0,0,1626362911,1626362911,,,,0,,,,,,,,,,,0,0,0,
2018-04-28,0,0,1626362924,1626362924,,,,0,,,,,,,,,,,0,0,0,
2018-04-29,0,0,1626362931,1626362931,,,,0,,,,,,,,,,,0,0,0,
2018-04-30,0,0,1626362939,1626362939,,,,0,,,,,,,,,,,0,0,0,
