time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2023-05-14,12,10,1719505918,1719505918,,,20000000,,,,,,20000000,6,6,
2023-05-15,4,13,1719505921,1719505921,,,0,,,,,,20000000,4,4,
2023-05-16,12,15,1719505924,1719505924,,,0,,,,,,20000000,9,16,334810.238067574
2023-05-17,25,23,1719505927,1719505927,,,0,,,,,,20000000,43,64,717234.595145381
2023-05-18,30,32,1719505930,1719505930,,,0,,,,,,20000000,57,91,1175360.00546245
2023-05-19,27,35,1719505935,1719505935,,,0,,,,,,20000000,32,44,315706.168799912
2023-05-20,48,34,1719505941,1719505941,,,0,,,,,,20000000,105,142,1236965.35427211
2023-05-21,28,37,1719505949,1719505949,,,0,,,,,,20000000,39,59,676428.874697219
2023-05-22,17,37,1719505956,1719505956,,,0,,,,,,20000000,17,26,416270.540726834
2023-05-23,22,39,1719505964,1719505964,,,0,,,,,,20000000,35,50,556088.741303996
2023-05-24,30,45,1719505974,1719505974,,,0,,,,,,20000000,58,99,1410495.01497572
2023-05-25,32,46,1719505984,1719505984,,,0,,,,,,20000000,81,131,3208003.38413246
2023-05-26,34,48,1719505995,1719505995,,,0,,,,,,20000000,53,80,3669628.55545892
2023-05-27,30,50,1719506006,1719506006,,,0,,,,,,20000000,36,58,657099.072265449
2023-05-28,29,50,1719506017,1719506017,,,0,,,,,,20000000,44,64,1083149.90178678
2023-05-29,26,53,1719506026,1719506026,,,0,,,,,,20000000,45,71,793818.707522723
2023-05-30,25,53,1719506037,1719506037,,,0,,,,,,20000000,32,47,897231.510259356
2023-05-31,36,55,1719506049,1719506049,,,0,,,,,,20000000,52,95,2371732.74250158
2023-06-01,34,54,1719506060,1719506060,,,0,,,,,,20000000,60,98,2043662.13182019
2023-06-02,28,55,1719506073,1719506073,,,0,,,,,,20000000,62,99,2952558.46373821
2023-06-03,25,54,1719506089,1719506089,,,0,,,,,,20000000,31,47,464697.956794308
2023-06-04,24,58,1719506103,1719506103,,,0,,,,,,20000000,50,76,496623.129869419
2023-06-05,34,61,1719506117,1719506117,,,0,,,,,,20000000,110,180,2678460.3313835
2023-06-06,35,69,1719506131,1719506131,,,0,,,,,,20000000,61,106,2147876.26330716
2023-06-07,27,67,1719506145,1719506145,,,0,,,,,,20000000,57,100,2046399.2187738
2023-06-08,68,77,1719506160,1719506160,,,240000000,,,,,,260000000,171,275,11679732.9555724
2023-06-09,72,79,1719506176,1719506176,,,0,,,,,,260000000,153,275,3401792.2129005
2023-06-10,139,102,1719506193,1719506193,,,0,,,,,,260000000,535,907,31832857.7718905
2023-06-11,117,111,1719506215,1719506215,,,0,,,,,,260000000,308,492,13574965.2318748
2023-06-12,132,128,1719506238,1719506238,,,0,,,,,,260000000,377,642,27958799.7944483
2023-06-13,102,139,1719506253,1719506253,,,0,,,,,,260000000,301,537,25582661.7400733
2023-06-14,139,147,1719506268,1719506268,,,0,,,,,,260000000,379,618,15125104.1618597
2023-06-15,171,177,1719506285,1719506285,,,0,,,,,,260000000,509,858,45870618.1224555
2023-06-16,123,194,1719506301,1719506301,,,0,,,,,,260000000,351,587,10067382.1106115
2023-06-17,106,213,1719506316,1719506316,,,0,,,,,,260000000,229,370,6777152.18865974
2023-06-18,68,221,1719506331,1719506331,,,0,,,,,,260000000,125,205,1825172.25917516
2023-06-19,96,228,1719506347,1719506347,,,0,,,,,,260000000,201,309,5599358.87377804
2023-06-20,105,241,1719506363,1719506363,,,0,,,,,,260000000,308,536,13283890.7130811
2023-06-21,106,255,1719506380,1719506380,,,0,,,,,,260000000,301,488,10675751.9934044
2023-06-22,116,276,1719506395,1719506395,,,0,,,,,,260000000,277,481,33409978.7008885
2023-06-23,109,290,1719506408,1719506408,,,0,,,,,,260000000,226,400,20865822.1691655
2023-06-24,73,290,1719506424,1719506424,,,0,,,,,,260000000,145,245,3892528.22893034
2023-06-25,100,296,1719506438,1719506438,,,200000000,,,,,,460000000,267,408,9822039.79867241
2023-06-26,116,296,1719506454,1719506454,,,200000000,,,,,,660000000,312,523,9673768.53074883
2023-06-27,122,312,1719506469,1719506469,,,0,,,,,,660000000,304,502,4724501.34970729
2023-06-28,124,310,1719506483,1719506483,,,0,,,,,,660000000,349,593,19669383.3622429
2023-06-29,84,317,1719506498,1719506498,,,0,,,,,,660000000,224,392,17275532.432293
2023-06-30,91,318,1719506513,1719506513,,,0,,,,,,660000000,296,521,12628171.4977661
2023-07-01,73,314,1719506530,1719506530,,,0,,,,,,660000000,129,209,8834111.61216831
2023-07-02,113,325,1719506547,1719506547,,,0,,,,,,660000000,279,433,5800159.40785269
2023-07-03,117,341,1719506563,1719506563,,,0,,,,,,660000000,287,455,12701649.3463403
