time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2017-09-12,4,3,1614334992,1614334992,,,,226000000,,,,,,,,,,,226000000,2,2,
2017-09-13,0,3,1614334992,1614334992,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-14,0,3,1614334992,1614334992,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-15,19774,19776,1614334992,1614334992,,,,0,,,,,,,,,,,226000000,20140,20140,
2017-09-16,1654,21311,1614334993,1614334993,,,,0,,,,,,,,,,,226000000,1699,1699,
2017-09-17,0,21311,1614334993,1614334993,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-18,0,21311,1614334993,1614334993,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-19,0,21311,1614334993,1614334993,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-20,0,21311,1614334993,1614334993,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-21,0,21311,1614334993,1614334993,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-22,0,21311,1614334993,1614334993,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-23,0,21311,1614334993,1614334993,,,,0,,,,,,,,,,,226000000,0,0,
2017-09-24,14020,16468,1614334994,1614334994,,,,0,,,,,,,,,,,226000000,17952,17933,
2017-09-25,8299,15854,1614334994,1614334994,,,,0,,,,,,,,,,,226000000,10004,10005,
2017-09-26,8675,18011,1614334994,1614334994,,,,0,,,,,,,,,,,226000000,6813,10082,
2017-09-27,9053,21576,1614334994,1614334994,5.8057083,394089558.6789853,,0,0,0.00041441235215755785,1.74375910919905,,,,,,,,226000000,4334,9952,5158612.56919198
2017-09-28,6769,24126,1614334994,1614334994,5.10664606,395434853.51642286,,0,0,0.0004178146904735616,1.74971174122311,,,,,,,,226000000,2962,7146,3094766.234145
2017-09-29,6337,26773,1614334994,1614334994,4.66519689,397901802.73938022,,0,0,0.0004237360186811572,1.76062744574947,,,,,,,,226000000,2450,6650,2962728.80420756
2017-09-30,3471,28077,1614334995,1614334995,1.56857885,403211779.88289984,,0,0,0.00041160561935105265,1.78412291983584,,,,,,,,226000000,1482,3442,1461071.7780355
