time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2022-04-30,0,0,,,,,0,,,,,,0,0,0,
2022-05-01,6,3,1717096065,1717096065,,,3100000,,,,,,3100000,5,5,
2022-05-02,0,3,1717096068,1717096068,,,0,,,,,,3100000,0,0,
2022-05-03,0,3,1717096070,1717096070,,,0,,,,,,3100000,0,0,
2022-05-04,17,11,1717096073,1717096073,,,14800344.186583120588772626,,,,,,17900344.186583120588772626,35,44,
2022-05-05,26,15,1717096077,1717096077,,,0,,,,,,17900344.186583120588772626,61,65,
2022-05-06,31,20,1717096082,1717096082,,,10836612.612142253384678296,,,,,,28736956.798725373973450922,78,89,
2022-05-07,22,24,1717096088,1717096088,,,0,,,,,,28736956.798725373973450922,30,39,
2022-05-08,19,24,1717096095,1717096095,,,0,,,,,,28736956.798725373973450922,39,56,
2022-05-09,23,24,1717096103,1717096103,,,5603070.161223134318172304,,,,,,34340026.959948508291623226,36,52,
2022-05-10,21,24,1717096110,1717096110,,,1119543.324498208437849579,,,,,,35459570.284446716729472805,41,52,
2022-05-11,30,26,1717096117,1717096117,,,6036139.663149142431610038,,,,,,41495709.947595859161082843,63,89,
2022-05-12,22,25,1717096125,1717096125,,,1501621.992321279894672387,,,,,,42997331.93991713905575523,119,165,
2022-05-13,21,29,1717096133,1717096133,,,0,,,,,,42997331.93991713905575523,64,85,
2022-05-14,17,30,1717096142,1717096142,,,0,,,,,,42997331.93991713905575523,20,29,
2022-05-15,20,32,1717096151,1717096151,,,0,,,,,,42997331.93991713905575523,49,67,
2022-05-16,20,37,1717096160,1717096160,,,0,,,,,,42997331.93991713905575523,32,35,
2022-05-17,18,40,1717096170,1717096170,,,0,,,,,,42997331.93991713905575523,13,19,
2022-05-18,19,44,1717096181,1717096181,,,0,,,,,,42997331.93991713905575523,20,26,
2022-05-19,27,48,1717096193,1717096193,,,0,,,,,,42997331.93991713905575523,34,51,
2022-05-20,18,52,1717096205,1717096205,,,0,,,,,,42997331.93991713905575523,21,25,
2022-05-21,20,54,1717096215,1717096215,,,0,,,,,,42997331.93991713905575523,28,31,
2022-05-22,21,56,1717096229,1717096229,,,15277542.803602805806507047,,,,,,58274874.743519944862262277,23,27,
2022-05-23,13,56,1717096241,1717096241,,,0,,,,,,58274874.743519944862262277,13,15,
2022-05-24,23,57,1717096252,1717096252,,,29859573.384935220297318631,,,,,,88134448.128455165159580908,19,25,
2022-05-25,26,63,1717096266,1717096266,,,571913.807365983924957121,,,,,,88706361.935821149084538029,33,37,
2022-05-26,23,67,1717096279,1717096279,,,448678.806877299245953756,,,,,,89155040.742698448330491785,21,24,
2022-05-27,13,69,1717096294,1717096294,,,0,,,,,,89155040.742698448330491785,10,11,
2022-05-28,12,71,1717096308,1717096308,,,0,,,,,,89155040.742698448330491785,8,12,
2022-05-29,19,72,1717096322,1717096322,,,711254.885808813334169443,,,,,,89866295.628507261664661228,30,35,
2022-05-30,13,71,1717096336,1717096336,,,0,,,,,,89866295.628507261664661228,10,14,
2022-05-31,6,71,1717096352,1717096352,,,0,,,,,,89866295.628507261664661228,5,5,
2022-06-01,20,74,1717096367,1717096367,,,200493.049,,,,,,90066788.677507261664661228,24,32,
2022-06-02,22,71,1717096383,1717096383,,,1000716.588792601324950853,,,,,,91067505.266299862989612081,23,28,
2022-06-03,13,72,1717096398,1717096398,,,0,,,,,,91067505.266299862989612081,12,12,
2022-06-04,20,70,1717096417,1717096417,,,2321633.593041172969780183,,,,,,93389138.859341035959392264,21,31,
2022-06-05,28,71,1717096436,1717096436,,,750597.469129423975812509,,,,,,94139736.328470459935204773,32,39,
2022-06-06,21,71,1717096455,1717096455,,,0,,,,,,94139736.328470459935204773,23,27,
2022-06-07,18,75,1717096475,1717096475,,,0,,,,,,94139736.328470459935204773,14,19,
2022-06-08,19,77,1717096494,1717096494,,,286685.054439726717275867,,,,,,94426421.38291018665248064,22,26,
2022-06-09,12,79,1717096512,1717096512,,,3618000,,,,,,98044421.38291018665248064,9,10,
2022-06-10,16,80,1717096531,1717096531,,,2000000,,,,,,100044421.38291018665248064,17,18,
2022-06-11,16,78,1717096550,1717096550,,,0,,,,,,100044421.38291018665248064,14,16,
2022-06-12,21,77,1717096566,1717096566,,,200757.763913924400885681,,,,,,100245179.146824111053366321,40,45,
2022-06-13,86,88,1717096583,1717096583,1.679770079194,110597829.575625055713247056167101658575825,11620101.051818848143354924,11488443.54118189307439886653781806367254,0.000044302673439924225,0.988669848046085,,,111865280.198642959196721245,277,368,
2022-06-14,50,91,1717096599,1717096599,1.660171719292,110498290.833374752211877485543596149537862,1358325.362406816785373842,1325630.200503093629801274220075767329492,0.00004421400407472053,0.975929800908826,,,113223605.561049775982095087,122,159,
2022-06-15,47,99,1717096617,1717096617,1.62886487845,113760493.58928414224392988465922982575483,3333187.413492722031535619,3253221.332774146288144461065926591718045,0.000043338136976677163,0.976009125561055,,,116556792.974542498013630706,87,88,
2022-06-16,36,98,1717096633,1717096633,1.614934904735,114127053.28764573444683956898732845778952,1182639.279189576696703809,1146354.568325629749814958465332359334512,0.00004772577164368382,0.969318868819568,,,117739432.253732074710334515,62,74,
2022-06-17,34,100,1717096650,1717096650,1.57934787996,119739935.55583776867082378338023850202556,4849840,4737115.39664063039936,0.000047728337723282094,0.976757046962504,,,122589272.253732074710334515,76,92,
2022-06-18,42,107,1717096667,1717096667,1.571914071782,118173570.707544589112086023142807755888168,272289.816576481286176182,261900.136624759317265290056899628257008,0.00005058641098342379,0.961843303277544,,,122861562.070308555996510697,152,249,
2022-06-19,63,118,1717096682,1717096682,1.570119632677,118107247.059421954002064887614115242997483,156358,150116.445841082562162,0.000046850859655489074,0.960081644949939,,,123017920.070308555996510697,127,138,
2022-06-20,42,121,1717096700,1717096700,1.569236204145,117685933.479769941532974236390115589069517,0,0,0.00004650369787490521,0.956656830261061,,,123017920.070308555996510697,80,90,
2022-06-21,38,121,1717096718,1717096718,1.583964686308,119925740.945912162741832686502903907184199,0,0,0.00004712113674189033,0.974863994427567,,,123017920.070308555996510697,72,84,
2022-06-22,30,124,1717096733,1717096733,1.577655523893,119986270.065673267908970347036706366759058,0,0,0.00004876007705126109,0.975356029406914,,,123017920.070308555996510697,29,37,
2022-06-23,20,121,1717096746,1717096746,1.57799434391,120188033.507259085153461582556509825568625,0,0,0.000046309493363467796,0.976996143639625,,,123017920.070308555996510697,14,19,
2022-06-24,19,120,1717096761,1717096761,1.5747309903,119866611.858880959145453934938466582153214,0,0,0.000045747679152410926,0.974383340170062,,,123017920.070308555996510697,27,32,
2022-06-25,28,120,1717096777,1717096777,1.577312316842,120198171.216757169252001095981405704826995,0,0,0.00004551252720841328,0.977078552035835,,,123017920.070308555996510697,37,43,
2022-06-26,33,118,1717096792,1717096792,1.579223232728,120827073.090411207798162340775359331524233,0,0,0.0000466230836563428,0.982190830582689,,,123017920.070308555996510697,51,66,
2022-06-27,40,119,1717096808,1717096808,1.58096258504,121152576.245106567358714169505319747204111,0,0,0.00004745960959571535,0.984836812196663,,,123017920.070308555996510697,134,204,
