time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2018-09-09,8,3,1611240235,1611240235,,,,100033.5,,,,,,,,,,,100033.5,10,11,
2018-09-10,36,26,1611240235,1611240235,,,,0,,,,,,,,,,,100033.5,44,45,
2018-09-11,17,37,1611240235,1611240235,,,,1167.45,,,,,,,,,,,101200.95,22,22,
2018-09-12,17,49,1611240235,1611240235,,,,6280.04,,,,,,,,,,,107480.99,21,21,
2018-09-13,28,64,1611240236,1611240236,,,,15852.9,,,,,,,,,,,123333.89,43,43,
2018-09-14,21,69,1611240236,1611240236,,,,1115.57,,,,,,,,,,,124449.46,26,26,
2018-09-15,5,72,1611240236,1611240236,,,,0,,,,,,,,,,,124449.46,4,4,206.045435
2018-09-16,9,75,1611240236,1611240236,1.89921116,280231.1391044515341992,,91970.02,119087.5399389148781308,0.00019928753005775518,1.29485173471654,,,,,,,,216419.48,15,15,127.2439116
2018-09-17,17,83,1611240236,1611240236,2.11728459,439624.4238765742517154,,24828.78,45245.2511079591175062,0.00029116608188248683,1.82229054782229,,,,,,,,241248.26,24,24,7.44584763943662
2018-09-18,28,91,1611240236,1611240236,1.97938616,309191.239812291551022,,6089.6,7612.46569352920992,0.00019716212973657364,1.2500764735827,,,,,,,,247337.86,30,30,528.45244670892
2018-09-19,31,106,1611240236,1611240236,1.80424122,327592.753027135705659,,14720.31,18401.513214844154637,0.0001958154600633387,1.2500764735827,,,,,,,,262058.17,32,32,7.3073403
2018-09-20,28,113,1611240236,1611240236,2.28063302,377625.3499701521643932,,112232.14,113232.1623431798529208,0.00015525023831842357,1.00891030272772,,,,,,,,374290.31,28,28,7491.19073187721
2018-09-21,29,126,1611240236,1611240236,1.37548524,388250.8493287107653504,,13766.01,13772.9107835881288647,0.00014841716107950794,1.00050129148447,,,,,,,,388056.32,32,36,1810.06650153731
2018-09-22,11,126,1611240236,1611240236,1.31871403,390669.8220193595699968,,0,0,0.00015013622368849285,1.00673485235174,,,,,,,,388056.32,17,17,602.379059258104
2018-09-23,14,131,1611240237,1611240237,1.13885571,390088.587108406640768,,0,0,0.00014996516768405244,1.0052370416449,,,,,,,,388056.32,19,20,2843.28927152713
2018-09-24,19,130,1611240237,1611240237,1.37338416,379352.6637718265402559,,0,0,0.0001521436512209016,1.00057956920763,,,,,,,,379132.93,13,13,18843.0182907774
2018-09-25,20,138,1611240237,1611240237,1.8196308,685451.745908303637739,,300000,303231.25083489,0.00015752819360845155,1.0107708361163,,,,,,,,678147.53,20,20,616797.80028662
2018-09-26,19,141,1611240237,1611240237,6.09592234,2345821.4582957427680152,,1642817.49,1661831.8506572131460724,0.00015651168914402095,1.01157423802276,,,,,,,,2318981.02,17,17,2805912.92916142
