time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2014-04-22,156,153,1614334997,1614334997,,,452552412,,,,,,452552412,203,12,
2014-04-23,13,158,1614334997,1614334997,,,0,,,,,,452552412,9,9,
2014-04-24,37,170,1614334997,1614334997,,,0,,,,,,452552412,35,35,
2014-04-25,1513,1619,1614334997,1614334997,,,0,,,,,,452552412,1942,1939,
2014-04-26,23,1619,1614334998,1614334998,,,0,,,,,,452552412,19,19,
2014-04-27,19,1614,1614334998,1614334998,,,0,,,,,,452552412,14,14,
2014-04-28,31,1623,1614334998,1614334998,,,0,,,,,,452552412,32,32,
2014-04-29,35,1631,1614334998,1614334998,,,0,,,,,,452552412,31,31,
2014-04-30,21,1630,1614334998,1614334998,,,0,,,,,,452552412,17,17,
2014-05-01,11,1633,1614334998,1614334998,,,0,,,,,,452552412,9,9,
2014-05-02,9,1633,1614334999,1614334999,,,0,,,,,,452552412,6,6,
2014-05-03,2,1632,1614334999,1614334999,,,0,,,,,,452552412,1,1,
2014-05-04,5,1630,1614334999,1614334999,,,0,,,,,,452552412,3,3,
2014-05-05,15,1627,1614334999,1614334999,,,0,,,,,,452552412,18,18,
2014-05-06,11,1622,1614334999,1614334999,,,0,,,,,,452552412,8,8,
2014-05-07,24,1611,1614334999,1614334999,,,0,,,,,,452552412,28,28,
2014-05-08,14,1610,1614335000,1614335000,,,0,,,,,,452552412,11,11,
2014-05-09,9,1605,1614335000,1614335000,,,0,,,,,,452552412,9,9,
2014-05-10,11,1601,1614335000,1614335000,,,0,,,,,,452552412,13,13,
2014-05-11,11,1609,1614335000,1614335000,,,0,,,,,,452552412,10,10,
2014-05-12,9,1610,1614335000,1614335000,,,0,,,,,,452552412,8,8,
2014-05-13,9,1615,1614335000,1614335000,,,0,,,,,,452552412,6,6,
2014-05-14,8,1612,1614335001,1614335001,,,0,,,,,,452552412,6,6,
2014-05-15,4,1612,1614335001,1614335001,,,0,,,,,,452552412,3,3,
2014-05-16,9,1611,1614335001,1614335001,,,0,,,,,,452552412,6,6,
2014-05-17,13,1607,1614335001,1614335001,,,0,,,,,,452552412,11,11,
2014-05-18,10,1602,1614335001,1614335001,,,0,,,,,,452552412,8,8,
2014-05-19,0,1602,1614335001,1614335001,,,0,,,,,,452552412,0,0,
2014-05-20,12,1599,1614335002,1614335002,,,0,,,,,,452552412,11,11,
2014-05-21,9,1599,1614335002,1614335002,,,0,,,,,,452552412,6,6,
2014-05-22,12,1590,1614335002,1614335002,,,0,,,,,,452552412,12,12,
2014-05-23,14,1589,1614335002,1614335002,,,0,,,,,,452552412,10,10,
2014-05-24,7,1586,1614335002,1614335002,,,0,,,,,,452552412,6,6,
2014-05-25,7,1587,1614335002,1614335002,,,0,,,,,,452552412,5,5,
2014-05-26,7,1584,1614335003,1614335003,,,0,,,,,,452552412,5,5,
2014-05-27,7,1585,1614335003,1614335003,,,0,,,,,,452552412,6,6,
2014-05-28,6,1588,1614335003,1614335003,,,0,,,,,,452552412,4,4,
2014-05-29,7,1587,1614335003,1614335003,,,0,,,,,,452552412,5,5,
2014-05-30,10,1588,1614335003,1614335003,,,0,,,,,,452552412,9,9,
2014-05-31,0,1588,1614335003,1614335003,,,0,,,,,,452552412,0,0,
2014-06-01,6,1588,1614335004,1614335004,,,0,,,,,,452552412,6,6,
2014-06-02,7,1588,1614335004,1614335004,,,0,,,,,,452552412,6,6,
2014-06-03,5,1589,1614335004,1614335004,,,0,,,,,,452552412,4,4,
2014-06-04,7,1592,1614335004,1614335004,,,0,,,,,,452552412,6,6,
2014-06-05,8,1593,1614335004,1614335004,,,0,,,,,,452552412,7,6,
2014-06-06,12,1596,1614335004,1614335004,,,0,,,,,,452552412,12,11,
2014-06-07,5,1595,1614335005,1614335005,,,0,,,,,,452552412,4,4,
2014-06-08,0,1595,1614335005,1614335005,,,0,,,,,,452552412,0,0,
2014-06-09,9,1593,1614335005,1614335005,,,0,,,,,,452552412,7,7,
2014-06-10,7,1593,1614335005,1614335005,,,0,,,,,,452552412,5,5,
2014-06-11,4,1591,1614335005,1614335005,,,0,,,,,,452552412,3,3,
2014-06-12,3,1591,1614335005,1614335005,,,0,,,,,,452552412,2,2,
2014-06-13,7,1592,1614335006,1614335006,,,0,,,,,,452552412,6,6,
2014-06-14,7,1590,1614335006,1614335006,,,0,,,,,,452552412,5,5,
2014-06-15,6,1591,1614335006,1614335006,,,0,,,,,,452552412,6,6,
2014-06-16,4,1593,1614335006,1614335006,,,0,,,,,,452552412,3,3,
2014-06-17,0,1593,1614335006,1614335006,,,0,,,,,,452552412,0,0,
2014-06-18,4,1591,1614335007,1614335007,,,0,,,,,,452552412,5,5,
2014-06-19,14,1594,1614335007,1614335007,,,0,,,,,,452552412,11,11,
2014-06-20,7,1593,1614335007,1614335007,,,0,,,,,,452552412,7,7,
2014-06-21,4,1594,1614335007,1614335007,,,0,,,,,,452552412,3,3,
2014-06-22,8,1594,1614335007,1614335007,,,0,,,,,,452552412,7,7,
2014-06-23,10,1595,1614335007,1614335007,,,0,,,,,,452552412,11,11,
2014-06-24,5,1595,1614335008,1614335008,,,0,,,,,,452552412,4,4,
2014-06-25,6,1595,1614335008,1614335008,,,0,,,,,,452552412,5,5,
2014-06-26,6,1594,1614335008,1614335008,,,0,,,,,,452552412,5,5,
2014-06-27,5,1596,1614335008,1614335008,,,0,,,,,,452552412,4,4,
2014-06-28,4,1596,1614335008,1614335008,,,0,,,,,,452552412,3,3,
2014-06-29,5,1597,1614335008,1614335008,,,0,,,,,,452552412,4,4,
2014-06-30,3,1596,1614335009,1614335009,,,0,,,,,,452552412,2,1,
2014-07-01,5,1596,1614335009,1614335009,,,0,,,,,,452552412,4,4,
2014-07-02,8,1597,1614335009,1614335009,,,0,,,,,,452552412,5,5,
2014-07-03,4,1598,1614335009,1614335009,,,0,,,,,,452552412,3,3,
2014-07-04,6,1599,1614335009,1614335009,,,0,,,,,,452552412,5,5,
2014-07-05,7,1601,1614335010,1614335010,,,0,,,,,,452552412,9,8,
2014-07-06,10,1600,1614335010,1614335010,,,0,,,,,,452552412,9,9,
2014-07-07,8,1598,1614335010,1614335010,,,0,,,,,,452552412,7,7,
2014-07-08,12,1597,1614335010,1614335010,,,0,,,,,,452552412,16,16,
2014-07-09,20,1593,1614335010,1614335010,,,0,,,,,,452552412,19,19,
2014-07-10,30,1589,1614335010,1614335010,21.71521773,9832707.322327005679602,0,0,0.000035241554037117166,0.0217272233261835,,,452552412,39,39,831.9183500699
2014-07-11,39,1583,1614335011,1614335011,20.70076758,18316732.0241349007580952,0,0,0.00006378981304501377,0.0404742777597546,,,452552412,49,49,5666.85920811894
2014-07-12,30,1575,1614335011,1614335011,18.49337753,13024805.0270200103916792,0,0,0.00004518713033313861,0.0287807658994866,,,452552412,36,36,4727.6045511799
2014-07-13,21,1572,1614335011,1614335011,15.72353953,12984109.0400197924289568,0,0,0.00004555000000000002,0.0286908404324664,,,452552412,23,23,4260.9068623764
2014-07-14,12,1572,1614335011,1614335011,16.0253712,13170307.2698890342257348,0,0,0.00004700000000000009,0.0291022805771479,,,452552412,8,8,1497.4159789401
2014-07-15,17,1569,1614335011,1614335011,15.87223474,13200988.565765680324476,0,0,0.0000469021608180086,0.029170076693273,,,452552412,22,22,3363.9414070674
2014-07-16,15,1565,1614335012,1614335012,15.62270128,14133460.672988670591318,0,0,0.00005067000000000008,0.0312305498727265,,,452552412,15,15,3955.5173015562
2014-07-17,12,1566,1614335012,1614335012,15.49689984,13876893.1946654013899076,0,0,0.00004911999999999999,0.0306636155872823,,,452552412,9,9,2601.0507988272
2014-07-18,12,1567,1614335012,1614335012,15.33801009,13827321.6082416097162584,0,0,0.00004844085772937748,0.0305540778075482,,,452552412,11,11,919.5933944268
2014-07-19,18,1561,1614335012,1614335012,15.52468456,15820716.4195442552037432,0,0,0.000055563159520778155,0.0349588600127586,,,452552412,18,18,4401.44991518445
2014-07-20,14,1560,1614335012,1614335012,14.84627674,15537370.375309985033598,0,0,0.00005491055756867332,0.0343327534299165,,,452552412,14,14,2999.724807844
2014-07-21,17,1559,1614335013,1614335013,13.94292924,14008283.3226872142401184,0,0,0.00004982082933956743,0.0309539468827032,,,452552412,17,17,1370.7490421148
2014-07-22,8,1558,1614335013,1614335013,12.60446829,10571141.329289125865904,0,0,0.00003768644067796611,0.023358932687092,,,452552412,6,6,1054.2172076087
2014-07-23,14,1555,1614335013,1614335013,12.92846602,13046445.0310877060931384,0,0,0.000046514759592641264,0.0288285835742882,,,452552412,13,13,634.4892514068
2014-07-24,16,1548,1614335013,1614335013,13.05284072,14420901.0381259139076696,0,0,0.00005285582929688855,0.0318657036306458,,,452552412,18,18,1263.3831631458
2014-07-25,10,1548,1614335013,1614335013,12.22206238,13582344.0040239712751484,0,0,0.000049890002423333234,0.0300127535372057,,,452552412,7,7,131.195647974
2014-07-26,12,1550,1614335014,1614335014,11.8436043,12649302.668623722699234,0,0,0.00004699999999999995,0.0279510225406195,,,452552412,11,10,239.8897149494
2014-07-27,12,1551,1614335014,1614335014,9.68331174,12099636.38552858630727,0,0,0.00004519530242397201,0.0267364311065225,,,452552412,10,10,1128.2240198262
2014-07-28,10,1551,1614335014,1614335014,9.70530438,12176525.6472766069016568,0,0,0.000045798557974598516,0.0269063324476914,,,452552412,8,8,293.549961807905
2014-07-29,12,1551,1614335014,1614335014,9.76571975,12354904.434623714478528,0,0,0.000046738426318549966,0.027300494057744,,,452552412,11,11,2858.1397996839
2014-07-30,6,1553,1614335014,1614335014,9.25244226,10757030.2963012134832704,0,0,0.000042226100368265055,0.0237696894570992,,,452552412,4,4,488.7789139872
2014-07-31,8,1554,1614335015,1614335015,10.27114902,12154951.7533474729091172,0,0,0.00004615083967724211,0.0268586608557231,,,452552412,7,7,809.3631252819
2014-08-01,12,1553,1614335015,1614335015,9.1359101,11112085.0087324092052752,0,0,0.00004116340595073662,0.0245542498815196,,,452552412,11,11,1241.7923280003
2014-08-02,3,1553,1614335015,1614335015,9.16115043,11145579.9335533812307668,0,0,0.00004176000000000003,0.0246282632420339,,,452552412,2,2,1186.8510626402
2014-08-03,6,1553,1614335015,1614335015,9.15659073,11152546.3894010772596952,0,0,0.00004199999999999993,0.0246436569415546,,,452552412,4,4,180.2247084884
2014-08-04,5,1553,1614335016,1614335016,8.871655,10535923.5505487832752832,0,0,0.000039620119303926056,0.0232811123555536,,,452552412,4,4,86.3566283848
2014-08-05,5,1553,1614335016,1614335016,8.79196467,10284030.9942868208457396,0,0,0.000039053465544826193,0.0227245081930683,,,452552412,4,4,229.6900996504
2014-08-06,5,1552,1614335016,1614335016,8.90891082,10647950.3357681566479744,0,0,0.00004041000000000005,0.0235286566890912,,,452552412,3,3,1333.1802901583
2014-08-07,8,1553,1614335016,1614335016,9.4392275,11991310.7486586089635284,0,0,0.000045213236698708996,0.0264970651590707,,,452552412,6,6,804.31153224356
2014-08-08,4,1553,1614335016,1614335016,9.43651368,12028312.8986446011528072,0,0,0.00004512347506509579,0.0265788283957806,,,452552412,2,2,505.324415599166
