time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2018-04-30,52,50,1626362838,1626362838,,,,10000000,,,,,,,,,,,10000000,49,50,
2018-05-01,130,107,1626362839,1626362839,,,,0,,,,,,,,,,,10000000,100,100,
2018-05-02,92,161,1626362839,1626362839,,,,1429.99857,,,,,,,,,,,10001429.99857,95,95,
2018-05-03,51,180,1626362840,1626362840,,,,1448.19564215987763306,,,,,,,,,,,10002878.19421215987763306,58,58,
2018-05-04,28,186,1626362840,1626362840,,,,1475.014835761215040303,,,,,,,,,,,10004353.209047921092673363,34,34,
2018-05-05,19,192,1626362841,1626362841,,,,1476.22947392017798271,,,,,,,,,,,10005829.438521841270656073,18,18,
2018-05-06,47,213,1626362841,1626362841,,,,1505.260471112652239717,,,,,,,,,,,10007334.69899295392289579,50,49,
2018-05-07,25,219,1626362842,1626362842,,,,1561.49875289661673434,,,,,,,,,,,10008896.19774585053963013,22,21,
2018-05-08,37,233,1626362842,1626362842,,,,1548.128781841690010069,,,,,,,,,,,10010444.326527692229640199,39,39,
2018-05-09,22,233,1626362843,1626362843,,,,1581.138589802735194985,,,,,,,,,,,10012025.465117494964835184,27,27,
2018-05-10,15,241,1626362843,1626362843,,,,1361.640048763642339027,,,,,,,,,,,10013387.105166258607174211,11,11,
2018-05-11,19,245,1626362843,1626362843,,,,1880.478843645574771205,,,,,,,,,,,10015267.584009904181945416,21,21,
2018-05-12,13,246,1626362844,1626362844,,,,1615.724282632791266969,,,,,,,,,,,10016883.308292536973212385,11,11,
2018-05-13,8,249,1626362844,1626362844,,,,1725.048183134822693023,,,,,,,,,,,10018608.356475671795905408,5,5,
2018-05-14,20,250,1626362845,1626362845,,,,1722.770498382638622399,,,,,,,,,,,10020331.126974054434527807,16,16,
2018-05-15,21,255,1626362845,1626362845,,,,1760.115131665977823571,,,,,,,,,,,10022091.242105720412351378,20,20,
2018-05-16,15,257,1626362846,1626362846,,,,1816.29131874504813082,,,,,,,,,,,10023907.533424465460482198,13,13,
2018-05-17,17,259,1626362846,1626362846,,,,1721.47640950216943025,,,,,,,,,,,10025629.009833967629912448,16,16,
2018-05-18,16,263,1626362846,1626362846,,,,1437.027313786688457636,,,,,,,,,,,10027066.037147754318370084,17,17,
2018-05-19,17,269,1626362847,1626362847,,,,1945.241084952608304438,,,,,,,,,,,10029011.278232706926674522,15,15,
2018-05-20,10,269,1626362847,1626362847,,,,1939.196101651873153649,,,,,,,,,,,10030950.474334358799828171,10,10,
2018-05-21,28,280,1626362848,1626362848,,,,1316.159005547316351251,,,,,,,,,,,10032266.633339906116179422,23,23,
2018-05-22,23,287,1626362848,1626362848,,,,1973.529082901354152441,,,,,,,,,,,10034240.162422807470331863,24,24,
2018-05-23,26,290,1626362850,1626362850,,,,1930.256097737432011461,,,,,,,,,,,10036170.418520544902343324,36,36,
2018-05-24,25,290,1626362850,1626362850,,,,2155.939451479469840315,,,,,,,,,,,10038326.357972024372183639,23,23,
2018-05-25,36,297,1626362850,1626362850,,,,2128.112419138941826482,,,,,,,,,,,10040454.470391163314010121,32,32,
2018-05-26,10,295,1626362851,1626362851,,,,2008.191148016119518563,,,,,,,,,,,10042462.661539179433528684,11,11,
2018-05-27,13,305,1626362851,1626362851,,,,1820.568490900362268156,,,,,,,,,,,10044283.23003007979579684,10,10,
2018-05-28,14,306,1626362852,1626362852,,,,1907.493697096145025708,,,,,,,,,,,10046190.723727175940822548,13,13,
2018-05-29,15,305,1626362852,1626362852,,,,2165.503778507010439256,,,,,,,,,,,10048356.227505682951261804,14,14,
2018-05-30,37,299,1626362853,1626362853,,,,2131.869406067395475674,,,,,,,,,,,10050488.096911750346737478,49,49,
2018-05-31,14,301,1626362854,1626362854,,,,1834.849168029238291779,,,,,,,,,,,10052322.946079779585029257,12,12,
2018-06-01,72,302,1626362854,1626362854,,,,2342.174851097863587185,,,,,,,,,,,10054665.120930877448616442,44,44,
2018-06-02,29,303,1626362855,1626362855,,,,2372.889104034844379433,,,,,,,,,,,10057038.010034912292995875,42,42,
2018-06-03,16,308,1626362855,1626362855,,,,2403.624873502090842989,,,,,,,,,,,10059441.634908414383838864,12,12,
2018-06-04,10,307,1626362856,1626362856,,,,2385.222473084128227191,,,,,,,,,,,10061826.857381498512066055,10,10,
